latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-7.627416,112.88265,8.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2024-02-01,0.20,32.2,24.6,13.7,0.20,0.184
2024-02-02,1.90,32.0,24.5,13.5,1.90,0.183
2024-02-03,22.40,29.9,24.1,11.8,22.40,0.182
2024-02-04,9.20,30.9,24.4,12.1,9.20,0.179
2024-02-05,9.00,32.4,24.0,13.4,9.00,0.189
2024-02-06,19.90,31.8,24.0,16.5,19.90,0.193
2024-02-07,2.70,31.0,24.5,9.5,2.70,0.193
2024-02-08,5.00,31.6,23.7,12.2,5.00,0.192
2024-02-09,8.40,33.3,24.1,12.7,8.40,0.190
2024-02-10,8.40,30.6,24.4,13.6,8.40,0.197
2024-02-11,5.30,31.9,23.7,11.2,5.30,0.201
2024-02-12,19.00,32.2,23.7,11.0,19.00,0.202
2024-02-13,1.20,32.3,24.9,6.4,1.20,0.201
2024-02-14,0.80,31.4,25.2,9.2,0.80,0.198
2024-02-15,6.00,32.1,26.1,9.7,6.00,0.192
2024-02-16,0.50,32.5,25.2,11.4,0.50,0.184
2024-02-17,18.90,32.4,25.2,16.6,18.90,0.180
2024-02-18,8.50,31.8,24.7,12.6,8.50,0.191
2024-02-19,3.40,32.5,24.5,12.8,3.40,0.178
2024-02-20,7.60,33.9,25.6,11.9,7.60,0.173
2024-02-21,6.70,33.6,25.0,15.0,6.70,0.169
2024-02-22,3.50,34.6,24.6,9.4,3.50,0.163
2024-02-23,3.00,32.1,25.6,19.6,3.00,0.159
2024-02-24,19.90,31.5,25.0,14.9,19.90,0.165
2024-02-25,13.60,30.1,25.0,12.6,13.60,0.173
2024-02-26,1.80,31.5,24.8,7.1,1.80,0.169
2024-02-27,0.40,32.3,24.4,8.9,0.40,0.163
2024-02-28,9.70,31.9,25.2,14.6,9.70,0.160
2024-02-29,6.60,32.5,25.5,9.8,6.60,0.168
2024-03-01,19.30,32.4,25.7,13.8,19.30,0.172
2024-03-02,9.20,31.9,25.1,11.2,9.20,0.176
2024-03-03,7.10,32.5,25.4,13.3,7.10,0.176
2024-03-04,20.80,32.8,25.2,10.8,20.80,0.175
2024-03-05,8.60,32.2,25.4,10.0,8.60,0.176
2024-03-06,11.40,32.5,24.6,13.0,11.40,0.185
2024-03-07,11.90,31.2,24.9,11.0,11.90,0.178
2024-03-08,7.60,32.2,25.6,12.2,7.60,0.177
2024-03-09,9.70,30.2,25.0,21.9,9.70,0.187
2024-03-10,9.30,29.5,24.5,21.4,9.30,0.194
2024-03-11,5.40,30.8,24.4,10.5,5.40,0.193
2024-03-12,2.40,30.0,24.9,24.8,2.40,0.198
2024-03-13,9.30,29.6,26.1,23.1,9.30,0.199
2024-03-14,3.80,29.3,25.5,23.2,3.80,0.202
2024-03-15,4.60,31.2,24.9,28.3,4.60,0.202
2024-03-16,5.10,32.9,24.8,23.8,5.10,0.199
2024-03-17,1.30,31.6,24.0,15.1,1.30,0.195
2024-03-18,0.20,33.2,24.7,15.5,0.20,0.191
2024-03-19,1.00,32.7,24.1,11.6,1.00,0.186
2024-03-20,3.00,32.8,23.6,10.7,3.00,0.182
2024-03-21,7.60,31.7,24.6,9.0,7.60,0.180
2024-03-22,0.40,32.7,24.5,10.4,0.40,0.172
2024-03-23,0.00,33.4,24.5,14.8,0.00,0.168
2024-03-24,2.20,33.5,24.2,14.2,2.20,0.164
2024-03-25,7.20,33.2,25.0,13.6,7.20,0.163
2024-03-26,1.30,34.3,25.0,15.1,1.30,0.159
2024-03-27,0.20,35.0,24.8,12.7,0.20,0.157
2024-03-28,21.70,34.7,25.4,18.7,21.70,0.159
2024-03-29,0.20,32.5,24.5,12.0,0.20,0.161
2024-03-30,0.00,34.0,25.3,10.8,0.00,0.161
2024-03-31,0.00,34.8,25.2,13.3,0.00,0.158
2024-04-01,0.40,34.2,25.5,12.2,0.40,0.154
2024-04-02,0.30,33.4,25.7,14.0,0.30,0.152
2024-04-03,0.20,34.2,25.4,14.6,0.20,0.149
2024-04-04,9.10,34.6,25.3,15.2,9.10,0.150
2024-04-05,15.80,33.0,24.8,15.8,15.80,0.161
2024-04-06,0.00,34.5,24.5,10.8,0.00,0.157
2024-04-07,6.40,33.8,24.4,9.0,6.40,0.152
2024-04-08,3.40,32.9,25.9,6.5,3.40,0.154
2024-04-09,29.90,31.1,25.3,14.4,29.90,0.171
2024-04-10,1.80,31.2,25.0,8.7,1.80,0.176
2024-04-11,7.00,31.1,25.5,7.6,7.00,0.170
2024-04-12,7.70,32.0,25.3,9.2,7.70,0.175
2024-04-13,0.40,32.6,25.5,11.8,0.40,0.175
2024-04-14,0.00,33.2,25.5,12.7,0.00,0.166
2024-04-15,0.10,33.0,24.7,12.0,0.10,0.161
2024-04-16,0.60,33.4,25.0,11.2,0.60,0.159
2024-04-17,0.90,32.0,26.2,8.2,0.90,0.156
2024-04-18,0.20,33.3,25.2,11.8,0.20,0.157
2024-04-19,0.70,34.0,25.0,15.0,0.70,0.157
2024-04-20,0.50,34.8,24.9,13.0,0.50,0.153
2024-04-21,1.20,33.3,26.4,9.6,1.20,0.146
2024-04-22,4.10,33.3,25.2,10.7,4.10,0.148
2024-04-23,6.00,32.0,26.2,10.7,6.00,0.146
2024-04-24,20.20,31.8,25.5,15.7,20.20,0.155
2024-04-25,24.30,29.4,25.3,7.7,24.30,0.181
2024-04-26,0.20,32.6,24.5,13.2,0.20,0.192
2024-04-27,0.10,33.1,24.9,12.7,0.10,0.189
2024-04-28,0.30,33.4,25.1,8.9,0.30,0.184
2024-04-29,0.00,33.5,25.6,13.5,0.00,0.179
2024-04-30,0.10,33.5,25.5,14.3,0.10,0.174
2024-05-01,0.00,33.4,25.0,14.0,0.00,0.170
2024-05-02,0.90,33.4,24.8,10.0,0.90,0.167
2024-05-03,0.10,34.2,24.7,12.2,0.10,0.164
2024-05-04,0.70,34.2,25.3,10.9,0.70,0.159
2024-05-05,0.00,33.4,24.6,12.1,0.00,0.156
2024-05-06,0.00,34.2,23.8,13.6,0.00,0.152
2024-05-07,0.50,33.6,24.6,15.3,0.50,0.148
2024-05-08,0.10,33.5,25.1,16.9,0.10,0.147
2024-05-09,1.90,34.2,25.0,14.1,1.90,0.148
2024-05-10,0.00,34.3,24.9,16.6,0.00,0.146
2024-05-11,1.40,35.2,25.6,17.6,1.40,0.145
2024-05-12,0.00,35.2,25.8,18.6,0.00,0.143
2024-05-13,0.10,34.2,24.2,15.5,0.10,0.142
2024-05-14,0.30,34.5,25.0,14.5,0.30,0.142
2024-05-15,0.00,35.0,25.1,18.2,0.00,0.142
2024-05-16,0.00,34.2,23.9,14.0,0.00,0.142
2024-05-17,0.20,34.3,25.1,17.9,0.20,0.138
2024-05-18,0.80,34.8,24.3,15.6,0.80,0.140
2024-05-19,0.00,35.8,24.2,22.1,0.00,0.139
2024-05-20,0.00,34.2,23.9,16.1,0.00,0.139
2024-05-21,0.00,34.8,24.5,16.3,0.00,0.138
2024-05-22,0.00,34.3,24.8,16.6,0.00,0.135
2024-05-23,0.00,34.8,25.2,17.7,0.00,0.134
2024-05-24,0.20,34.7,25.7,16.6,0.20,0.135
2024-05-25,0.00,34.8,26.0,16.1,0.00,0.135
2024-05-26,0.50,35.0,25.0,12.0,0.50,0.135
2024-05-27,0.60,34.2,25.6,17.6,0.60,0.138
2024-05-28,0.10,34.5,25.0,16.9,0.10,0.137
2024-05-29,0.00,34.7,25.0,17.1,0.00,0.136
2024-05-30,0.00,34.8,24.9,18.2,0.00,0.136
2024-05-31,0.00,34.7,25.5,16.9,0.00,0.137
2024-06-01,0.10,34.4,26.0,15.3,0.10,0.138
2024-06-02,13.10,34.2,25.6,13.8,13.10,0.142
2024-06-03,0.10,34.5,25.2,13.0,0.10,0.143
2024-06-04,0.00,34.0,24.9,12.3,0.00,0.143
2024-06-05,1.00,34.7,23.5,14.3,1.00,0.143
2024-06-06,0.00,33.8,23.9,16.6,0.00,0.143
2024-06-07,0.20,33.0,23.9,16.9,0.20,0.143
2024-06-08,0.20,32.8,24.4,14.9,0.20,0.144
2024-06-09,0.30,33.8,25.2,16.9,0.30,0.143
2024-06-10,0.20,33.7,24.7,15.8,0.20,0.143
2024-06-11,0.50,33.5,24.5,17.9,0.50,0.143
2024-06-12,0.00,34.0,24.1,16.3,0.00,0.143
2024-06-13,8.00,33.0,24.3,22.0,8.00,0.147
2024-06-14,1.20,32.3,25.1,9.2,1.20,0.144
2024-06-15,1.40,32.0,24.8,8.9,1.40,0.148
2024-06-16,0.10,33.0,22.6,14.5,0.10,0.149
2024-06-17,0.10,33.7,23.1,16.8,0.10,0.148
2024-06-18,0.00,32.4,22.9,20.0,0.00,0.146
2024-06-19,0.00,33.0,21.0,17.4,0.00,0.146
2024-06-20,0.00,33.0,21.3,17.6,0.00,0.145
2024-06-21,0.00,33.1,22.1,14.7,0.00,0.147
2024-06-22,0.00,33.3,21.2,12.2,0.00,0.148
2024-06-23,0.90,34.2,23.4,17.9,0.90,0.150
2024-06-24,0.60,34.0,24.5,17.6,0.60,0.152
2024-06-25,0.00,33.5,23.5,14.8,0.00,0.153
2024-06-26,0.30,33.8,23.4,17.1,0.30,0.154
2024-06-27,0.10,32.8,24.7,14.6,0.10,0.154
2024-06-28,1.30,32.5,24.7,14.8,1.30,0.154
2024-06-29,0.10,33.5,23.8,13.8,0.10,0.153
2024-06-30,0.00,33.7,24.6,16.6,0.00,0.153
2024-07-01,0.10,33.2,24.7,13.4,0.10,0.153
2024-07-02,1.10,33.1,23.6,15.6,1.10,0.153
2024-07-03,1.90,32.5,24.4,15.6,1.90,0.153
2024-07-04,6.50,33.2,23.9,13.5,6.50,0.158
2024-07-05,0.00,32.7,23.8,13.7,0.00,0.157
2024-07-06,0.70,33.2,23.1,16.1,0.70,0.156
2024-07-07,0.00,32.2,24.1,13.3,0.00,0.155
2024-07-08,0.00,33.3,23.2,18.4,0.00,0.155
2024-07-09,0.00,32.7,22.8,15.5,0.00,0.154
2024-07-10,0.00,32.5,23.1,15.4,0.00,0.155
2024-07-11,0.00,33.8,21.8,9.7,0.00,0.155
2024-07-12,0.00,34.3,21.5,12.1,0.00,0.156
2024-07-13,0.00,33.5,22.3,14.1,0.00,0.154
2024-07-14,0.00,33.8,20.6,15.8,0.00,0.151
2024-07-15,0.00,33.4,20.6,12.0,0.00,0.150
2024-07-16,0.00,33.7,21.9,20.6,0.00,0.151
2024-07-17,0.00,32.2,20.8,20.7,0.00,0.151
2024-07-18,0.00,32.0,21.9,16.4,0.00,0.152
2024-07-19,0.00,34.3,22.4,24.4,0.00,0.152
2024-07-20,0.00,33.7,22.9,20.9,0.00,0.153
2024-07-21,0.00,33.2,22.8,20.2,0.00,0.154
2024-07-22,0.00,32.5,22.2,19.4,0.00,0.153
2024-07-23,0.00,33.0,21.4,16.0,0.00,0.154
2024-07-24,0.00,32.8,22.8,17.8,0.00,0.154
2024-07-25,0.00,32.5,22.9,18.1,0.00,0.156
2024-07-26,0.00,32.7,22.6,17.3,0.00,0.156
2024-07-27,0.00,33.2,22.5,18.1,0.00,0.156
2024-07-28,0.00,33.4,22.5,15.1,0.00,0.156
2024-07-29,0.00,32.8,22.4,15.2,0.00,0.155
2024-07-30,0.50,34.2,23.7,19.5,0.50,0.155
2024-07-31,0.00,33.0,24.8,17.6,0.00,0.156
2024-08-01,1.60,32.5,24.0,18.0,1.60,0.156
2024-08-02,0.10,32.3,23.8,17.3,0.10,0.156
2024-08-03,0.00,33.1,23.5,16.5,0.00,0.157
2024-08-04,0.80,34.4,23.8,14.3,0.80,0.157
2024-08-05,0.00,33.0,22.5,16.1,0.00,0.157
2024-08-06,0.00,33.0,22.0,18.2,0.00,0.157
2024-08-07,0.00,33.8,22.2,19.1,0.00,0.157
2024-08-08,0.20,33.9,23.5,19.5,0.20,0.157
2024-08-09,0.00,34.2,23.6,18.7,0.00,0.157
2024-08-10,0.00,33.0,23.3,19.4,0.00,0.158
2024-08-11,0.00,34.0,22.7,11.3,0.00,0.159
2024-08-12,0.00,32.5,22.5,18.9,0.00,0.158
2024-08-13,0.00,34.0,21.5,15.8,0.00,0.158
2024-08-14,0.00,33.9,22.6,19.2,0.00,0.161
2024-08-15,0.00,34.3,21.2,14.0,0.00,0.160
2024-08-16,0.00,33.5,21.8,15.3,0.00,0.162
2024-08-17,0.00,33.2,24.0,23.1,0.00,0.163
2024-08-18,0.00,31.6,22.0,15.8,0.00,0.166
2024-08-19,0.00,33.9,21.1,20.4,0.00,0.167
2024-08-20,0.00,33.2,22.4,17.6,0.00,0.169
2024-08-21,0.00,32.5,22.0,16.9,0.00,0.170
2024-08-22,0.00,32.5,22.8,16.7,0.00,0.172
2024-08-23,0.00,33.0,22.7,13.2,0.00,0.171
2024-08-24,0.00,33.3,22.5,15.7,0.00,0.171
2024-08-25,0.00,33.5,23.0,17.9,0.00,0.174
2024-08-26,0.00,33.8,23.8,15.2,0.00,0.175
2024-08-27,0.00,35.0,22.0,10.5,0.00,0.180
2024-08-28,0.00,33.6,22.5,19.2,0.00,0.184
2024-08-29,1.40,33.5,23.5,12.4,1.40,0.186
2024-08-30,0.00,33.6,22.9,19.1,0.00,0.186
2024-08-31,0.00,33.8,22.8,16.2,0.00,0.187
2024-09-01,0.40,33.0,23.0,19.4,0.40,0.187
2024-09-02,0.00,32.7,23.3,17.7,0.00,0.186
2024-09-03,0.00,32.7,22.2,20.3,0.00,0.186
2024-09-04,0.00,33.4,23.7,18.6,0.00,0.188
2024-09-05,0.00,33.7,24.5,18.9,0.00,0.189
2024-09-06,0.00,34.5,24.2,22.8,0.00,0.189
2024-09-07,0.00,33.8,23.1,25.2,0.00,0.190
2024-09-08,0.60,33.3,24.0,21.7,0.60,0.190
2024-09-09,0.00,33.5,24.2,17.7,0.00,0.190
2024-09-10,0.00,33.4,25.0,15.1,0.00,0.190
2024-09-11,0.00,33.6,24.8,14.8,0.00,0.192
2024-09-12,0.00,34.7,22.6,18.6,0.00,0.189
2024-09-13,0.60,34.7,22.4,17.3,0.60,0.186
2024-09-14,0.10,34.7,22.4,23.7,0.10,0.185
2024-09-15,0.00,35.5,23.4,27.4,0.00,0.184
2024-09-16,0.20,33.4,23.5,17.6,0.20,0.183
2024-09-17,0.00,34.8,22.5,17.1,0.00,0.181
2024-09-18,0.00,33.8,22.4,19.0,0.00,0.181
2024-09-19,0.00,34.5,21.7,19.3,0.00,0.180
2024-09-20,0.00,32.7,23.3,17.4,0.00,0.184
2024-09-21,0.00,33.1,22.5,16.3,0.00,0.184
2024-09-22,0.00,33.1,24.0,17.4,0.00,0.187
2024-09-23,3.10,33.0,25.4,18.8,3.10,0.188
2024-09-24,2.50,33.2,25.5,18.0,2.50,0.190
2024-09-25,2.60,33.5,24.9,18.4,2.60,0.188
2024-09-26,1.00,34.2,24.9,16.3,1.00,0.183
2024-09-27,2.60,33.5,24.6,15.4,2.60,0.181
2024-09-28,0.00,34.0,24.0,19.9,0.00,0.180
2024-09-29,0.00,34.2,23.9,17.1,0.00,0.181
2024-09-30,0.00,34.4,23.7,20.4,0.00,0.181
2024-10-01,0.00,34.5,24.5,18.8,0.00,0.180
2024-10-02,0.00,34.5,25.2,17.2,0.00,0.181
2024-10-03,0.00,34.0,23.8,18.1,0.00,0.185
2024-10-04,0.00,33.8,23.5,14.1,0.00,0.188
2024-10-05,0.00,34.5,24.9,18.2,0.00,0.187
2024-10-06,0.00,34.0,24.2,18.0,0.00,0.185
2024-10-07,0.00,35.0,24.3,19.0,0.00,0.184
2024-10-08,1.00,34.6,24.6,17.3,1.00,0.182
2024-10-09,0.00,34.5,25.2,18.0,0.00,0.182
2024-10-10,0.00,34.9,24.8,19.3,0.00,0.183
2024-10-11,0.00,33.9,23.8,18.6,0.00,0.183
2024-10-12,0.00,34.8,25.0,18.0,0.00,0.182
2024-10-13,0.10,35.1,25.1,15.5,0.10,0.182
2024-10-14,0.00,34.2,24.2,12.4,0.00,0.183
2024-10-15,0.00,35.0,25.6,14.1,0.00,0.183
2024-10-16,0.00,36.2,23.2,26.2,0.00,0.185
2024-10-17,0.00,36.3,24.2,20.2,0.00,0.184
2024-10-18,0.10,34.1,24.6,18.6,0.10,0.184
2024-10-19,0.80,34.2,24.2,17.1,0.80,0.184
2024-10-20,2.10,32.5,24.5,18.3,2.10,0.189
2024-10-21,1.20,33.7,25.2,17.5,1.20,0.191
2024-10-22,0.30,34.3,24.6,16.9,0.30,0.186
2024-10-23,0.30,34.8,23.6,13.6,0.30,0.184
2024-10-24,0.00,34.5,24.9,15.9,0.00,0.183
2024-10-25,0.00,35.0,24.0,16.3,0.00,0.180
2024-10-26,0.00,35.7,25.1,16.2,0.00,0.181
2024-10-27,0.10,35.5,24.9,18.0,0.10,0.182
2024-10-28,0.00,35.1,25.3,16.4,0.00,0.183
2024-10-29,0.10,35.0,25.0,13.4,0.10,0.184
2024-10-30,0.00,35.1,24.7,15.7,0.00,0.185
2024-10-31,0.90,34.6,26.5,17.8,0.90,0.184
2024-11-01,12.00,31.2,25.3,11.0,12.00,0.200
2024-11-02,12.70,31.9,24.0,13.4,12.70,0.212
2024-11-03,12.10,32.2,24.1,16.8,12.10,0.219
2024-11-04,2.20,32.5,25.0,14.4,2.20,0.218
2024-11-05,0.00,32.4,24.8,9.9,0.00,0.219
2024-11-06,0.00,33.5,23.2,15.0,0.00,0.210
2024-11-07,0.00,33.4,23.3,14.8,0.00,0.203
2024-11-08,1.90,33.2,24.5,16.5,1.90,0.200
2024-11-09,1.50,33.7,24.8,19.4,1.50,0.196
2024-11-10,6.10,32.4,25.7,15.7,6.10,0.198
2024-11-11,6.80,33.5,25.0,18.8,6.80,0.200
2024-11-12,0.60,33.3,24.9,17.1,0.60,0.181
2024-11-13,1.70,34.4,25.6,16.2,1.70,0.128
2024-11-14,0.40,35.2,25.5,16.3,0.40,0.127
2024-11-15,3.00,35.8,26.5,19.2,3.00,0.126
2024-11-16,1.10,34.8,26.6,16.7,1.10,0.126
2024-11-17,7.00,34.3,26.3,18.0,7.00,0.128
2024-11-18,16.50,34.3,24.6,16.3,16.50,0.140
2024-11-19,15.90,33.0,25.0,17.5,15.90,0.142
2024-11-20,8.70,34.0,25.1,16.3,8.70,0.140
2024-11-21,14.40,33.9,25.1,14.5,14.40,0.141
2024-11-22,3.10,33.2,25.6,13.3,3.10,0.136
2024-11-23,4.30,34.3,26.0,12.8,4.30,0.131
2024-11-24,10.20,33.7,25.6,14.2,10.20,0.131
2024-11-25,5.60,33.7,25.4,15.1,5.60,0.135
2024-11-26,2.70,33.7,25.6,15.3,2.70,0.134
2024-11-27,7.70,33.3,26.0,12.0,7.70,0.132
2024-11-28,6.40,34.1,25.9,10.4,6.40,0.131
2024-11-29,4.10,34.0,25.3,10.1,4.10,0.130
2024-11-30,6.10,32.8,25.4,11.6,6.10,0.138
2024-12-01,25.40,32.7,25.1,8.5,25.40,0.141
2024-12-02,2.30,31.0,25.2,11.3,2.30,0.150
2024-12-03,7.20,34.3,24.0,15.7,7.20,0.150
2024-12-04,8.40,33.2,25.1,12.7,8.40,0.154
2024-12-05,12.70,33.2,25.5,16.0,12.70,0.151
2024-12-06,27.70,28.9,25.0,11.9,27.70,0.159
2024-12-07,3.30,32.7,24.1,11.5,3.30,0.158
2024-12-08,4.00,33.2,24.6,16.8,4.00,0.154
2024-12-09,12.90,31.9,25.0,14.2,12.90,0.150
2024-12-10,13.30,33.7,24.9,21.2,13.30,0.155
2024-12-11,11.20,31.3,24.4,11.6,11.20,0.175
2024-12-12,15.00,31.4,24.0,10.5,15.00,0.177
2024-12-13,6.50,30.6,24.1,10.4,6.50,0.192
2024-12-14,34.70,29.2,24.5,13.6,34.70,0.205
2024-12-15,46.70,31.4,24.4,9.5,46.70,0.210
2024-12-16,20.50,29.0,25.0,7.6,20.50,0.223
2024-12-17,20.40,30.6,24.5,9.2,20.40,0.221
2024-12-18,5.40,30.5,24.0,12.1,5.40,0.226
2024-12-19,1.20,32.3,23.5,10.6,1.20,0.223
2024-12-20,1.10,33.2,25.4,11.3,1.10,0.221
2024-12-21,4.60,31.7,25.0,10.6,4.60,0.219
2024-12-22,7.40,30.8,24.6,11.7,7.40,0.212
2024-12-23,14.40,32.0,23.9,15.8,14.40,0.214
2024-12-24,9.30,32.7,24.4,15.6,9.30,0.209
2024-12-25,2.80,31.2,24.9,8.3,2.80,0.209
2024-12-26,15.20,31.5,24.4,13.2,15.20,0.206
2024-12-27,0.90,32.2,25.4,11.7,0.90,0.199
2024-12-28,10.70,31.3,25.5,12.1,10.70,0.190
2024-12-29,8.70,29.2,25.0,15.6,8.70,0.185
2024-12-30,10.70,32.0,24.0,17.4,10.70,0.176
2024-12-31,19.00,32.2,24.6,19.2,19.00,0.172
2025-01-01,29.50,28.5,24.9,6.4,29.50,0.186
2025-01-02,14.10,30.5,24.2,10.7,14.10,0.209
2025-01-03,4.10,31.0,24.0,12.6,4.10,0.223
2025-01-04,11.70,30.9,23.6,11.4,11.70,0.223
2025-01-05,11.10,30.1,24.2,10.0,11.10,0.214
2025-01-06,11.50,31.1,23.2,10.3,11.50,0.203
2025-01-07,10.40,31.0,24.3,11.9,10.40,0.199
2025-01-08,4.50,31.7,24.1,23.8,4.50,0.196
2025-01-09,0.90,33.8,24.2,14.3,0.90,0.195
2025-01-10,0.80,31.1,24.4,10.6,0.80,0.189
2025-01-11,6.20,32.0,24.8,13.2,6.20,0.187
2025-01-12,3.00,31.8,24.2,14.2,3.00,0.178
2025-01-13,5.30,31.0,24.5,9.4,5.30,0.179
2025-01-14,10.00,32.1,24.9,15.8,10.00,0.172
2025-01-15,9.50,31.6,23.9,9.3,9.50,0.171
2025-01-16,2.50,32.8,24.8,13.8,2.50,0.173
2025-01-17,17.90,33.3,25.1,15.8,17.90,0.169
2025-01-18,6.40,32.0,25.1,20.6,6.40,0.167
2025-01-19,13.80,32.8,24.2,18.1,13.80,0.163
2025-01-20,27.70,30.8,24.8,15.0,27.70,0.179
2025-01-21,5.10,31.1,23.9,12.5,5.10,0.182
2025-01-22,3.10,30.2,24.0,9.7,3.10,0.171
2025-01-23,2.50,28.5,24.4,10.7,2.50,0.163
2025-01-24,0.40,30.8,23.5,6.9,0.40,0.157
2025-01-25,1.00,32.5,24.5,11.7,1.00,0.152
2025-01-26,10.50,31.5,24.5,8.9,10.50,0.152
2025-01-27,8.20,29.7,25.0,13.1,8.20,0.150
2025-01-28,30.10,32.2,24.6,14.7,30.10,0.153
2025-01-29,17.20,31.6,24.5,25.1,17.20,0.160
2025-01-30,4.20,28.6,25.2,32.1,4.20,0.182
2025-01-31,0.00,29.8,26.5,23.0,0.00,0.177
2025-02-01,0.20,31.9,26.0,25.2,0.20,0.172
2025-02-02,0.50,31.5,26.0,27.6,0.50,0.169
2025-02-03,0.10,32.0,27.1,33.1,0.10,0.168
2025-02-04,0.40,32.8,26.9,30.0,0.40,0.164
2025-02-05,2.20,33.7,25.5,28.2,2.20,0.153
2025-02-06,1.60,32.2,26.4,29.8,1.60,0.144
2025-02-07,4.70,33.0,25.2,16.5,4.70,0.141
2025-02-08,8.40,33.0,24.5,22.1,8.40,0.147
2025-02-09,0.30,33.4,24.9,21.2,0.30,0.144
2025-02-10,0.20,32.5,25.4,20.6,0.20,0.142
2025-02-11,3.80,33.0,25.6,18.6,3.80,0.137
2025-02-12,0.00,34.8,26.3,17.3,0.00,0.134
2025-02-13,2.70,34.8,25.4,13.0,2.70,0.133
2025-02-14,5.50,33.1,24.6,15.0,5.50,0.131
2025-02-15,7.20,33.6,24.9,16.8,7.20,0.133
2025-02-16,5.70,33.2,24.7,14.6,5.70,0.144
2025-02-17,14.90,31.4,24.3,11.0,14.90,0.148
2025-02-18,2.80,32.3,24.2,10.2,2.80,0.141
2025-02-19,9.30,32.9,24.6,18.6,9.30,0.138
2025-02-20,1.30,31.9,25.1,6.3,1.30,0.132
2025-02-21,3.50,33.0,24.8,15.3,3.50,0.131
2025-02-22,18.20,33.0,24.8,15.9,18.20,0.134
2025-02-23,21.90,28.6,24.0,7.7,21.90,0.135
2025-02-24,14.40,31.0,24.2,12.7,14.40,0.138
2025-02-25,11.50,31.5,23.6,11.1,11.50,0.145
2025-02-26,11.60,31.7,24.9,13.1,11.60,0.145
2025-02-27,0.40,32.3,24.3,12.9,0.40,0.136
2025-02-28,4.80,33.2,24.0,12.0,4.80,0.133
2025-03-01,1.00,33.2,24.5,12.9,1.00,0.133
2025-03-02,0.40,33.4,25.1,10.5,0.40,0.131
2025-03-03,3.40,34.3,24.6,12.6,3.40,0.131
2025-03-04,3.20,33.4,25.2,18.6,3.20,0.134
2025-03-05,0.00,34.2,24.2,12.8,0.00,0.134
2025-03-06,6.60,33.3,26.4,10.2,6.60,0.132
2025-03-07,8.80,32.8,24.9,11.3,8.80,0.135
2025-03-08,10.40,33.3,24.9,13.6,10.40,0.135
2025-03-09,37.90,29.8,23.9,16.3,37.90,0.153
2025-03-10,15.20,30.7,24.6,23.8,15.20,0.166
2025-03-11,13.50,31.9,24.9,10.4,13.50,0.176
2025-03-12,2.10,33.0,24.9,21.5,2.10,0.170
2025-03-13,0.60,31.6,24.1,9.6,0.60,0.168
2025-03-14,3.80,31.0,25.2,7.4,3.80,0.166
2025-03-15,9.60,30.8,24.6,12.5,9.60,0.165
2025-03-16,6.60,31.0,24.8,9.5,6.60,0.163
2025-03-17,14.20,31.9,24.8,14.6,14.20,0.166
2025-03-18,0.70,32.3,24.5,13.7,0.70,0.163
2025-03-19,3.80,31.0,23.9,11.5,3.80,0.154
2025-03-20,0.00,32.5,23.6,15.6,0.00,0.150
2025-03-21,0.20,33.5,25.1,18.0,0.20,0.142
2025-03-22,2.80,31.9,25.3,19.0,2.80,0.141
2025-03-23,0.20,33.2,24.7,22.3,0.20,0.140
2025-03-24,2.80,32.0,25.1,30.1,2.80,0.139
2025-03-25,0.10,33.7,25.3,27.0,0.10,0.135
2025-03-26,5.40,34.8,26.0,17.6,5.40,0.133
2025-03-27,1.00,33.1,25.0,9.9,1.00,0.133
2025-03-28,7.90,33.5,25.0,13.2,7.90,0.137
2025-03-29,6.30,30.8,24.5,15.3,6.30,0.164
2025-03-30,2.20,31.5,23.9,11.7,2.20,0.169
2025-03-31,4.00,31.9,23.8,17.3,4.00,0.165
2025-04-01,1.20,32.0,24.5,21.1,1.20,0.163
2025-04-02,5.60,31.6,23.6,8.4,5.60,0.159
2025-04-03,4.80,32.5,24.0,10.6,4.80,0.157
2025-04-04,1.30,32.1,25.0,8.3,1.30,0.156
2025-04-05,2.20,31.5,24.0,11.8,2.20,0.152
2025-04-06,0.00,33.2,23.5,13.7,0.00,0.148
2025-04-07,0.10,32.8,23.6,10.1,0.10,0.146
2025-04-08,2.10,33.6,24.0,12.2,2.10,0.142
2025-04-09,0.30,33.0,24.5,11.0,0.30,0.140
2025-04-10,4.30,32.4,25.8,13.2,4.30,0.139
2025-04-11,0.60,33.8,25.5,13.2,0.60,0.136
2025-04-12,1.50,33.9,24.6,15.4,1.50,0.135
2025-04-13,0.60,33.7,24.4,13.8,0.60,0.135
2025-04-14,0.70,33.0,25.0,10.2,0.70,0.135
2025-04-15,0.60,34.0,25.0,12.3,0.60,0.133
2025-04-16,0.60,34.0,25.5,11.2,0.60,0.132
2025-04-17,1.70,32.7,25.2,15.3,1.70,0.132
2025-04-18,3.70,31.7,25.1,17.8,3.70,0.134
2025-04-19,2.90,32.4,24.9,6.7,2.90,0.142
2025-04-20,1.40,32.8,24.2,10.0,1.40,0.138
2025-04-21,0.20,33.4,24.4,7.1,0.20,0.139
