location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,-1.2302285,116.85083,89.0,28800,Asia/Singapore,GMT+8
1,-0.52724075,117.1339,20.0,28800,Asia/Singapore,GMT+8

location_id,time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
1,2017-04-11,9.60,29.9,23.9,8.9,9.60,0.412
1,2017-04-12,4.00,32.0,23.5,11.4,4.00,0.407
1,2017-04-13,2.90,31.0,23.4,10.8,2.90,0.402
1,2017-04-14,0.60,32.3,23.8,6.4,0.60,0.397
1,2017-04-15,4.50,30.8,23.9,6.9,4.50,0.393
1,2017-04-16,17.20,30.0,24.2,7.1,17.20,0.391
1,2017-04-17,7.20,28.9,24.0,8.8,7.20,0.393
1,2017-04-18,31.00,27.9,23.9,6.5,31.00,0.400
1,2017-04-19,10.40,31.9,24.2,10.5,10.40,0.400
1,2017-04-20,8.00,28.4,24.2,5.8,8.00,0.403
1,2017-04-21,12.30,31.4,24.0,9.0,12.30,0.411
1,2017-04-22,28.40,29.2,23.6,10.6,28.40,0.415
1,2017-04-23,26.40,28.0,23.5,8.7,26.40,0.418
1,2017-04-24,2.10,29.1,23.6,10.7,2.10,0.421
1,2017-04-25,4.50,31.0,23.8,7.3,4.50,0.421
1,2017-04-26,12.20,29.7,24.0,3.8,12.20,0.424
1,2017-04-27,14.30,28.1,23.8,12.1,14.30,0.424
1,2017-04-28,9.50,29.4,24.0,8.4,9.50,0.421
1,2017-04-29,21.20,29.4,23.6,12.7,21.20,0.419
1,2017-04-30,4.00,30.6,24.2,9.7,4.00,0.417
1,2017-05-01,6.40,31.6,24.2,6.5,6.40,0.409
1,2017-05-02,17.10,30.2,23.2,9.9,17.10,0.401
1,2017-05-03,15.00,29.4,23.6,11.3,15.00,0.396
1,2017-05-04,5.90,31.4,24.2,13.4,5.90,0.398
1,2017-05-05,12.20,30.4,24.0,9.2,12.20,0.407
1,2017-05-06,8.80,30.4,23.9,6.9,8.80,0.409
1,2017-05-07,28.70,26.5,23.6,9.4,28.70,0.423
1,2017-05-08,1.60,29.5,23.5,9.2,1.60,0.425
1,2017-05-09,1.30,30.0,23.6,9.0,1.30,0.418
1,2017-05-10,12.00,30.5,24.0,10.5,12.00,0.406
1,2017-05-11,14.20,31.4,23.5,10.9,14.20,0.406
1,2017-05-12,30.70,28.2,24.2,8.0,30.70,0.409
1,2017-05-13,5.20,29.9,24.0,8.3,5.20,0.412
1,2017-05-14,14.90,29.6,24.5,7.7,14.90,0.412
1,2017-05-15,4.70,29.9,24.3,8.3,4.70,0.413
1,2017-05-16,4.40,31.5,24.5,9.9,4.40,0.409
1,2017-05-17,17.10,29.4,23.6,8.0,17.10,0.408
1,2017-05-18,20.50,29.5,24.4,7.1,20.50,0.413
1,2017-05-19,16.10,29.5,24.2,7.8,16.10,0.419
1,2017-05-20,13.60,30.5,24.5,11.2,13.60,0.420
1,2017-05-21,8.20,30.0,24.5,10.1,8.20,0.420
1,2017-05-22,7.00,29.3,24.4,9.4,7.00,0.420
1,2017-05-23,16.40,29.0,24.7,7.6,16.40,0.421
1,2017-05-24,19.30,28.9,24.3,9.7,19.30,0.419
1,2017-05-25,23.60,29.4,24.2,12.0,23.60,0.425
1,2017-05-26,8.10,29.6,24.9,8.5,8.10,0.424
1,2017-05-27,9.30,28.6,24.6,6.7,9.30,0.423
1,2017-05-28,8.70,30.3,24.4,6.6,8.70,0.423
1,2017-05-29,22.00,30.6,24.0,6.3,22.00,0.425
1,2017-05-30,9.00,29.1,24.3,8.2,9.00,0.426
1,2017-05-31,4.10,31.2,24.0,11.1,4.10,0.422
1,2017-06-01,16.40,28.4,24.0,8.9,16.40,0.424
1,2017-06-02,25.60,28.2,24.0,8.0,25.60,0.426
1,2017-06-03,31.20,25.1,23.8,6.4,31.20,0.429
1,2017-06-04,12.20,29.3,23.1,8.0,12.20,0.425
1,2017-06-05,10.20,29.6,24.0,9.8,10.20,0.422
1,2017-06-06,7.40,30.7,24.0,8.0,7.40,0.419
1,2017-06-07,5.00,31.2,24.1,8.7,5.00,0.414
1,2017-06-08,9.30,29.4,23.9,10.9,9.30,0.416
1,2017-06-09,11.90,30.9,24.7,12.2,11.90,0.416
1,2017-06-10,4.80,31.5,24.6,9.8,4.80,0.415
1,2017-06-11,7.50,29.6,24.0,12.8,7.50,0.414
1,2017-06-12,9.10,28.8,23.6,7.0,9.10,0.420
1,2017-06-13,20.50,25.8,23.1,9.4,20.50,0.421
1,2017-06-14,1.00,26.3,22.9,6.5,1.00,0.421
1,2017-06-15,0.60,30.9,23.9,9.8,0.60,0.421
1,2017-06-16,16.90,29.9,23.4,7.6,16.90,0.419
1,2017-06-17,13.40,29.5,24.0,15.3,13.40,0.419
1,2017-06-18,12.10,28.2,23.9,6.0,12.10,0.417
1,2017-06-19,32.90,28.5,23.2,7.8,32.90,0.425
1,2017-06-20,32.00,28.9,23.0,7.2,32.00,0.427
1,2017-06-21,13.70,27.2,23.2,6.4,13.70,0.423
1,2017-06-22,9.90,30.1,23.3,5.6,9.90,0.420
1,2017-06-23,6.30,29.6,23.2,6.8,6.30,0.421
1,2017-06-24,21.30,29.1,23.2,8.0,21.30,0.420
1,2017-06-25,19.00,29.0,23.2,6.6,19.00,0.423
1,2017-06-26,3.30,29.7,23.4,8.4,3.30,0.423
1,2017-06-27,9.90,29.2,23.8,11.9,9.90,0.420
1,2017-06-28,2.90,29.2,23.4,10.9,2.90,0.415
1,2017-06-29,5.70,30.2,23.3,8.0,5.70,0.419
1,2017-06-30,10.50,30.2,23.0,9.7,10.50,0.415
1,2017-07-01,24.20,30.1,22.9,11.0,24.20,0.411
1,2017-07-02,3.60,29.5,23.4,5.2,3.60,0.412
1,2017-07-03,1.10,31.0,23.8,8.7,1.10,0.408
1,2017-07-04,14.80,29.9,23.9,11.6,14.80,0.408
1,2017-07-05,4.30,29.5,23.5,7.4,4.30,0.408
1,2017-07-06,10.30,30.1,23.4,8.1,10.30,0.406
1,2017-07-07,8.60,27.1,23.4,5.4,8.60,0.405
1,2017-07-08,6.20,30.1,23.2,7.2,6.20,0.404
1,2017-07-09,7.90,28.2,23.5,6.1,7.90,0.404
1,2017-07-10,8.70,28.1,22.9,10.1,8.70,0.405
1,2017-07-11,16.90,26.9,23.0,9.4,16.90,0.413
1,2017-07-12,11.10,29.0,23.1,9.3,11.10,0.414
1,2017-07-13,13.40,30.1,23.5,9.7,13.40,0.416
1,2017-07-14,5.20,29.1,23.4,7.8,5.20,0.414
1,2017-07-15,22.60,26.0,23.2,5.0,22.60,0.421
1,2017-07-16,16.60,30.0,23.1,9.4,16.60,0.424
1,2017-07-17,4.20,28.9,23.4,9.7,4.20,0.424
1,2017-07-18,8.70,28.0,23.0,10.3,8.70,0.423
1,2017-07-19,5.90,28.9,22.8,13.6,5.90,0.424
1,2017-07-20,0.00,31.4,23.5,8.9,0.00,0.421
1,2017-07-21,4.70,31.1,24.0,7.4,4.70,0.416
1,2017-07-22,9.10,30.5,22.8,8.3,9.10,0.414
1,2017-07-23,1.50,30.0,24.4,11.3,1.50,0.409
1,2017-07-24,1.40,29.2,24.1,13.4,1.40,0.407
1,2017-07-25,0.10,30.1,24.2,12.2,0.10,0.404
1,2017-07-26,0.30,31.0,23.2,9.1,0.30,0.398
1,2017-07-27,6.20,30.5,24.2,8.4,6.20,0.394
1,2017-07-28,6.20,30.2,23.6,10.2,6.20,0.392
1,2017-07-29,3.40,32.0,23.5,8.0,3.40,0.393
1,2017-07-30,0.80,30.6,25.0,12.6,0.80,0.391
1,2017-07-31,1.80,30.8,24.5,10.7,1.80,0.387
1,2017-08-01,9.40,29.5,24.6,12.7,9.40,0.390
1,2017-08-02,4.80,30.2,24.0,11.8,4.80,0.389
1,2017-08-03,9.20,29.1,23.9,12.3,9.20,0.389
1,2017-08-04,13.10,28.6,23.9,11.2,13.10,0.390
1,2017-08-05,14.00,29.5,23.9,8.8,14.00,0.387
1,2017-08-06,8.20,29.1,23.6,7.4,8.20,0.389
1,2017-08-07,9.60,29.0,23.6,6.9,9.60,0.389
1,2017-08-08,10.20,30.0,23.0,8.0,10.20,0.395
1,2017-08-09,10.60,29.4,23.1,10.0,10.60,0.397
1,2017-08-10,7.10,29.0,23.8,8.5,7.10,0.397
1,2017-08-11,11.50,28.8,23.0,7.5,11.50,0.401
1,2017-08-12,30.80,27.5,23.1,7.6,30.80,0.409
1,2017-08-13,15.20,29.2,23.0,6.9,15.20,0.413
1,2017-08-14,16.30,27.9,23.7,7.9,16.30,0.417
1,2017-08-15,11.80,29.9,23.4,12.0,11.80,0.418
1,2017-08-16,2.50,29.7,23.5,7.9,2.50,0.418
1,2017-08-17,24.10,26.5,23.0,10.7,24.10,0.422
1,2017-08-18,9.50,25.5,23.0,9.1,9.50,0.426
1,2017-08-19,0.70,29.7,21.2,8.3,0.70,0.423
1,2017-08-20,1.40,29.8,23.8,14.1,1.40,0.421
1,2017-08-21,10.10,31.1,23.4,9.8,10.10,0.418
1,2017-08-22,15.80,28.8,23.4,11.1,15.80,0.418
1,2017-08-23,10.70,29.5,23.5,9.7,10.70,0.417
1,2017-08-24,14.70,30.0,23.1,6.0,14.70,0.410
1,2017-08-25,23.70,28.8,23.4,9.4,23.70,0.412
1,2017-08-26,6.60,31.3,23.1,9.7,6.60,0.414
1,2017-08-27,6.60,30.0,23.9,9.8,6.60,0.413
1,2017-08-28,15.40,28.5,23.2,9.1,15.40,0.414
1,2017-08-29,9.60,29.1,23.5,10.8,9.60,0.417
1,2017-08-30,0.60,29.6,23.5,12.4,0.60,0.415
1,2017-08-31,0.30,30.1,24.0,9.8,0.30,0.410
1,2017-09-01,7.20,30.2,24.3,9.6,7.20,0.406
1,2017-09-02,11.60,28.2,24.0,9.7,11.60,0.404
1,2017-09-03,5.60,28.5,23.9,9.9,5.60,0.404
1,2017-09-04,10.70,31.1,22.9,5.9,10.70,0.405
1,2017-09-05,9.50,29.8,23.6,5.8,9.50,0.401
1,2017-09-06,0.20,31.1,23.8,9.8,0.20,0.396
1,2017-09-07,1.30,29.9,23.3,7.6,1.30,0.395
1,2017-09-08,12.90,28.8,24.5,10.0,12.90,0.405
1,2017-09-09,1.60,31.2,24.1,8.4,1.60,0.413
1,2017-09-10,30.80,28.5,23.8,8.0,30.80,0.417
1,2017-09-11,20.20,30.0,22.7,9.4,20.20,0.422
1,2017-09-12,3.60,30.2,23.8,14.0,3.60,0.419
1,2017-09-13,13.20,29.4,23.5,10.9,13.20,0.418
1,2017-09-14,7.00,27.4,23.9,7.2,7.00,0.417
1,2017-09-15,1.20,30.2,23.9,7.3,1.20,0.416
1,2017-09-16,18.20,30.0,23.4,11.0,18.20,0.417
1,2017-09-17,19.50,27.8,23.3,5.0,19.50,0.422
1,2017-09-18,9.60,28.3,23.0,9.5,9.60,0.423
1,2017-09-19,0.30,30.6,23.6,12.7,0.30,0.416
1,2017-09-20,0.60,30.6,23.6,11.7,0.60,0.410
1,2017-09-21,1.00,29.6,24.1,11.9,1.00,0.407
1,2017-09-22,3.90,27.7,24.5,7.4,3.90,0.405
1,2017-09-23,5.10,30.2,23.9,9.7,5.10,0.409
1,2017-09-24,24.70,27.7,23.5,7.2,24.70,0.418
1,2017-09-25,12.70,29.4,23.1,8.2,12.70,0.420
1,2017-09-26,1.00,32.5,23.6,8.7,1.00,0.418
1,2017-09-27,2.60,31.0,23.3,10.7,2.60,0.415
1,2017-09-28,9.10,30.0,23.1,9.7,9.10,0.414
1,2017-09-29,6.40,29.8,24.5,9.8,6.40,0.416
1,2017-09-30,3.10,30.4,24.0,7.7,3.10,0.416
1,2017-10-01,23.90,27.6,23.4,5.9,23.90,0.421
1,2017-10-02,7.20,31.5,23.3,8.9,7.20,0.420
1,2017-10-03,29.40,28.4,23.7,5.4,29.40,0.424
1,2017-10-04,8.30,29.3,23.4,6.5,8.30,0.426
1,2017-10-05,14.70,28.5,23.4,6.0,14.70,0.422
1,2017-10-06,0.90,31.6,23.2,8.7,0.90,0.419
1,2017-10-07,12.40,30.4,23.5,8.6,12.40,0.421
1,2017-10-08,14.80,29.9,23.6,9.4,14.80,0.422
1,2017-10-09,7.00,31.0,24.2,14.1,7.00,0.413
1,2017-10-10,14.30,29.5,23.4,11.1,14.30,0.414
1,2017-10-11,10.70,30.9,23.8,8.5,10.70,0.416
1,2017-10-12,12.70,29.5,23.8,8.4,12.70,0.420
1,2017-10-13,0.10,31.9,23.9,14.3,0.10,0.418
1,2017-10-14,0.20,31.0,24.1,12.8,0.20,0.412
1,2017-10-15,3.30,31.0,24.5,7.6,3.30,0.407
1,2017-10-16,17.40,30.0,24.2,9.4,17.40,0.406
1,2017-10-17,7.80,30.4,23.8,10.9,7.80,0.412
1,2017-10-18,3.90,31.5,24.0,12.8,3.90,0.407
1,2017-10-19,9.90,29.0,25.0,14.3,9.90,0.404
1,2017-10-20,0.60,32.8,24.5,12.2,0.60,0.402
1,2017-10-21,0.10,32.2,24.8,13.6,0.10,0.398
1,2017-10-22,0.30,32.0,24.7,9.7,0.30,0.393
1,2017-10-23,6.10,31.2,25.1,7.3,6.10,0.390
1,2017-10-24,13.50,30.8,24.5,8.3,13.50,0.395
1,2017-10-25,2.10,30.6,24.5,10.8,2.10,0.395
1,2017-10-26,9.80,30.4,24.8,7.3,9.80,0.390
1,2017-10-27,22.80,31.2,23.7,8.0,22.80,0.393
1,2017-10-28,3.20,32.7,23.9,8.0,3.20,0.392
1,2017-10-29,8.10,28.5,22.9,12.8,8.10,0.399
1,2017-10-30,5.20,30.8,24.0,9.2,5.20,0.405
1,2017-10-31,11.60,31.3,24.2,10.7,11.60,0.407
1,2017-11-01,25.60,28.5,23.7,7.8,25.60,0.414
1,2017-11-02,11.40,29.9,23.9,7.4,11.40,0.419
1,2017-11-03,1.50,31.1,24.1,8.7,1.50,0.423
1,2017-11-04,6.80,29.1,24.5,6.9,6.80,0.420
1,2017-11-05,18.20,29.0,23.8,7.8,18.20,0.418
1,2017-11-06,11.60,30.2,23.7,8.7,11.60,0.416
1,2017-11-07,3.50,31.5,24.5,10.4,3.50,0.411
1,2017-11-08,4.40,31.1,24.3,11.2,4.40,0.411
1,2017-11-09,7.50,30.1,23.8,10.9,7.50,0.416
1,2017-11-10,2.90,31.0,24.4,8.6,2.90,0.414
1,2017-11-11,5.30,29.5,23.9,6.0,5.30,0.414
1,2017-11-12,18.60,30.5,23.6,5.8,18.60,0.417
1,2017-11-13,11.80,30.1,23.5,11.3,11.80,0.413
1,2017-11-14,22.20,26.6,23.5,9.8,22.20,0.420
1,2017-11-15,18.70,32.1,23.4,7.1,18.70,0.416
1,2017-11-16,20.30,30.9,23.5,10.4,20.30,0.424
1,2017-11-17,7.30,31.4,23.5,10.7,7.30,0.423
1,2017-11-18,16.50,28.6,23.5,10.0,16.50,0.426
1,2017-11-19,2.50,31.5,23.9,6.8,2.50,0.423
1,2017-11-20,22.90,27.8,23.6,8.2,22.90,0.428
1,2017-11-21,18.40,31.4,23.8,8.7,18.40,0.426
1,2017-11-22,4.30,30.0,23.5,6.4,4.30,0.420
1,2017-11-23,9.50,30.8,23.7,9.7,9.50,0.414
1,2017-11-24,17.00,27.8,24.0,6.3,17.00,0.411
1,2017-11-25,5.30,28.0,24.0,5.5,5.30,0.408
1,2017-11-26,11.20,30.5,23.8,8.9,11.20,0.406
1,2017-11-27,14.40,29.4,23.9,5.4,14.40,0.409
1,2017-11-28,9.80,30.3,23.7,6.5,9.80,0.414
1,2017-11-29,19.20,30.5,24.0,9.7,19.20,0.413
1,2017-11-30,4.40,31.0,24.1,7.6,4.40,0.409
1,2017-12-01,13.80,31.0,23.4,9.5,13.80,0.407
1,2017-12-02,3.20,32.0,23.5,8.8,3.20,0.403
1,2017-12-03,11.70,31.9,23.8,9.7,11.70,0.404
1,2017-12-04,9.20,32.0,23.8,7.3,9.20,0.409
1,2017-12-05,42.80,26.7,24.0,15.6,42.80,0.407
1,2017-12-06,3.80,31.1,23.0,5.8,3.80,0.407
1,2017-12-07,28.00,27.9,23.6,8.6,28.00,0.413
1,2017-12-08,7.60,31.9,23.3,10.5,7.60,0.419
1,2017-12-09,27.40,29.5,23.9,7.0,27.40,0.421
1,2017-12-10,0.20,30.9,23.8,13.6,0.20,0.418
1,2017-12-11,16.70,30.1,23.0,11.6,16.70,0.421
1,2017-12-12,8.10,30.5,23.9,11.9,8.10,0.420
1,2017-12-13,7.90,30.4,24.2,8.2,7.90,0.421
1,2017-12-14,15.80,28.1,23.5,8.9,15.80,0.422
1,2017-12-15,1.50,29.5,22.9,7.6,1.50,0.422
1,2017-12-16,4.70,31.4,23.8,10.6,4.70,0.415
1,2017-12-17,5.90,30.9,23.8,14.8,5.90,0.409
1,2017-12-18,3.70,29.6,24.4,10.8,3.70,0.406
1,2017-12-19,3.80,31.5,24.0,12.7,3.80,0.406
1,2017-12-20,8.70,30.8,23.7,9.2,8.70,0.409
1,2017-12-21,5.90,30.4,23.8,7.2,5.90,0.410
1,2017-12-22,7.80,30.4,24.0,8.3,7.80,0.413
1,2017-12-23,1.20,30.8,23.8,10.0,1.20,0.411
1,2017-12-24,16.30,30.4,23.5,10.6,16.30,0.415
1,2017-12-25,11.80,28.5,23.9,6.1,11.80,0.420
1,2017-12-26,12.80,28.3,23.8,10.2,12.80,0.423
1,2017-12-27,6.40,30.8,23.5,5.1,6.40,0.424
1,2017-12-28,19.80,30.1,23.2,10.5,19.80,0.424
1,2017-12-29,8.20,29.8,24.0,9.9,8.20,0.421
1,2017-12-30,20.30,27.9,23.4,7.5,20.30,0.423
1,2017-12-31,3.00,30.0,24.0,9.8,3.00,0.421
1,2018-01-01,29.30,28.8,23.3,8.7,29.30,0.426
1,2018-01-02,9.60,28.1,23.5,12.4,9.60,0.425
1,2018-01-03,16.30,28.5,23.4,6.4,16.30,0.424
1,2018-01-04,13.10,30.0,23.8,8.8,13.10,0.425
1,2018-01-05,29.90,30.5,23.5,5.4,29.90,0.424
1,2018-01-06,27.40,26.6,23.4,8.5,27.40,0.427
1,2018-01-07,11.00,26.5,23.3,6.5,11.00,0.427
1,2018-01-08,9.50,30.3,23.2,8.8,9.50,0.425
1,2018-01-09,11.10,27.5,22.7,7.7,11.10,0.424
1,2018-01-10,11.10,31.1,23.5,9.1,11.10,0.421
1,2018-01-11,17.50,27.7,23.2,7.2,17.50,0.418
1,2018-01-12,16.10,28.4,23.4,9.6,16.10,0.418
1,2018-01-13,4.30,30.3,22.9,10.8,4.30,0.413
1,2018-01-14,15.80,30.0,24.0,8.0,15.80,0.414
1,2018-01-15,0.80,30.6,23.1,8.4,0.80,0.412
