latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.9244285,107.60539,707.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2019-12-10,12.20,26.8,19.4,9.3,12.20,0.233
2019-12-11,2.30,28.0,18.0,16.4,2.30,0.239
2019-12-12,13.70,28.0,18.5,8.4,13.70,0.241
2019-12-13,4.80,28.3,18.7,13.0,4.80,0.242
2019-12-14,18.90,28.2,18.2,9.0,18.90,0.247
2019-12-15,15.50,26.9,19.5,10.7,15.50,0.259
2019-12-16,27.80,26.0,20.2,10.9,27.80,0.272
2019-12-17,10.20,26.5,20.5,9.0,10.20,0.281
2019-12-18,13.00,28.8,20.6,8.9,13.00,0.286
2019-12-19,14.50,27.4,20.0,8.7,14.50,0.291
2019-12-20,6.90,29.1,19.8,10.5,6.90,0.301
2019-12-21,1.30,29.9,20.4,9.8,1.30,0.301
2019-12-22,3.20,27.8,19.7,8.6,3.20,0.299
2019-12-23,0.00,27.8,18.5,10.6,0.00,0.295
2019-12-24,28.80,28.4,20.3,11.0,28.80,0.301
2019-12-25,13.20,26.0,20.8,10.4,13.20,0.325
2019-12-26,3.70,28.0,21.0,9.0,3.70,0.328
2019-12-27,13.50,28.3,20.1,9.3,13.50,0.333
2019-12-28,37.80,25.4,20.0,11.0,37.80,0.343
2019-12-29,18.60,27.2,20.8,11.8,18.60,0.359
2019-12-30,13.20,28.2,21.3,10.0,13.20,0.368
2019-12-31,31.20,27.5,20.0,8.7,31.20,0.372
2020-01-01,15.80,23.1,21.2,14.3,15.80,0.384
2020-01-02,6.40,25.2,19.5,14.0,6.40,0.390
2020-01-03,0.00,26.8,19.5,16.1,0.00,0.389
2020-01-04,1.20,27.1,21.0,15.6,1.20,0.383
2020-01-05,3.70,25.9,21.4,15.7,3.70,0.379
2020-01-06,5.60,26.4,20.8,17.3,5.60,0.376
2020-01-07,9.30,24.2,21.0,14.5,9.30,0.376
2020-01-08,3.50,26.3,20.0,17.6,3.50,0.378
2020-01-09,53.50,24.9,20.1,13.5,53.50,0.382
2020-01-10,8.10,25.2,20.5,12.6,8.10,0.384
2020-01-11,3.80,25.3,20.2,17.1,3.80,0.388
2020-01-12,0.10,27.6,19.0,18.1,0.10,0.378
2020-01-13,0.00,28.0,17.2,15.9,0.00,0.369
2020-01-14,0.90,27.2,19.5,17.0,0.90,0.362
2020-01-15,1.30,26.2,20.5,12.6,1.30,0.354
2020-01-16,1.80,28.0,19.5,13.0,1.80,0.353
2020-01-17,11.50,29.1,19.5,11.3,11.50,0.350
2020-01-18,60.60,28.0,21.2,11.8,60.60,0.379
2020-01-19,6.90,26.5,20.5,9.2,6.90,0.386
2020-01-20,7.20,27.4,20.8,12.2,7.20,0.394
2020-01-21,15.80,27.0,20.6,11.2,15.80,0.395
2020-01-22,22.00,28.0,19.4,12.6,22.00,0.404
2020-01-23,23.60,26.0,21.7,10.5,23.60,0.408
2020-01-24,27.90,27.1,20.6,13.3,27.90,0.411
2020-01-25,26.70,24.9,20.9,14.0,26.70,0.419
2020-01-26,16.70,27.5,19.4,11.6,16.70,0.416
2020-01-27,37.10,27.8,21.2,9.3,37.10,0.422
2020-01-28,40.10,28.2,19.5,11.0,40.10,0.422
2020-01-29,18.10,28.1,18.9,10.8,18.10,0.419
2020-01-30,1.00,27.9,20.3,12.2,1.00,0.414
2020-01-31,13.00,26.5,20.6,12.6,13.00,0.410
2020-02-01,29.80,26.0,20.8,11.6,29.80,0.410
2020-02-02,12.90,25.2,20.1,10.6,12.90,0.413
2020-02-03,1.70,27.2,19.1,12.9,1.70,0.407
2020-02-04,17.30,25.9,21.0,9.2,17.30,0.405
2020-02-05,11.10,25.9,20.4,6.7,11.10,0.415
2020-02-06,5.80,25.7,20.4,10.4,5.80,0.415
2020-02-07,4.20,26.5,21.0,13.7,4.20,0.408
2020-02-08,24.70,24.7,19.8,10.7,24.70,0.409
2020-02-09,2.40,25.2,18.5,17.9,2.40,0.409
2020-02-10,2.60,28.0,19.3,18.1,2.60,0.401
2020-02-11,2.40,25.8,19.1,8.7,2.40,0.395
2020-02-12,1.70,27.7,18.4,11.2,1.70,0.386
2020-02-13,65.90,26.4,21.1,13.0,65.90,0.396
2020-02-14,33.20,27.7,19.4,11.0,33.20,0.404
2020-02-15,4.60,27.5,20.2,11.2,4.60,0.404
2020-02-16,18.90,25.0,20.0,10.8,18.90,0.410
2020-02-17,9.80,25.8,19.9,7.6,9.80,0.419
2020-02-18,11.50,27.4,20.4,14.8,11.50,0.414
2020-02-19,5.10,26.2,20.6,13.8,5.10,0.411
2020-02-20,9.50,24.6,21.0,14.7,9.50,0.405
2020-02-21,2.90,26.4,19.2,18.8,2.90,0.401
2020-02-22,5.30,26.5,18.9,14.1,5.30,0.402
2020-02-23,2.50,26.4,20.6,16.6,2.50,0.399
2020-02-24,4.40,25.9,21.1,17.5,4.40,0.399
2020-02-25,1.90,25.0,20.9,14.3,1.90,0.401
2020-02-26,2.50,27.1,21.1,11.1,2.50,0.400
2020-02-27,7.70,26.5,20.2,15.5,7.70,0.400
2020-02-28,4.10,27.1,20.6,15.9,4.10,0.399
2020-02-29,2.50,27.5,20.5,13.4,2.50,0.398
2020-03-01,43.20,26.5,21.4,13.6,43.20,0.408
2020-03-02,2.30,27.5,20.5,13.1,2.30,0.406
2020-03-03,1.60,28.6,19.5,13.7,1.60,0.401
2020-03-04,23.40,28.0,20.8,17.4,23.40,0.402
2020-03-05,36.50,24.0,20.3,16.6,36.50,0.420
2020-03-06,1.60,27.6,18.2,13.6,1.60,0.415
2020-03-07,0.30,27.4,19.0,15.5,0.30,0.407
2020-03-08,2.00,26.4,19.9,12.8,2.00,0.400
2020-03-09,1.00,27.8,20.5,19.7,1.00,0.393
2020-03-10,2.20,28.6,19.7,14.9,2.20,0.387
2020-03-11,7.00,27.8,20.0,18.0,7.00,0.382
2020-03-12,13.30,26.6,20.8,11.5,13.30,0.384
2020-03-13,0.80,28.4,20.1,14.0,0.80,0.394
2020-03-14,0.00,28.7,19.6,9.3,0.00,0.388
2020-03-15,7.40,28.5,19.6,10.9,7.40,0.386
2020-03-16,0.60,28.1,19.1,11.0,0.60,0.387
2020-03-17,3.20,28.9,19.8,8.2,3.20,0.385
2020-03-18,21.60,28.0,21.0,10.0,21.60,0.385
2020-03-19,16.60,25.6,19.0,8.8,16.60,0.402
2020-03-20,37.40,26.4,20.0,10.4,37.40,0.413
2020-03-21,1.00,27.5,18.2,9.4,1.00,0.421
2020-03-22,15.90,25.5,21.0,8.4,15.90,0.424
2020-03-23,25.90,26.3,19.4,11.7,25.90,0.425
2020-03-24,10.10,27.6,19.8,9.5,10.10,0.422
2020-03-25,2.30,28.6,20.1,9.7,2.30,0.417
2020-03-26,8.40,28.1,20.7,8.4,8.40,0.410
2020-03-27,51.40,26.5,21.2,10.3,51.40,0.422
2020-03-28,6.10,27.8,19.1,12.9,6.10,0.423
2020-03-29,15.20,27.5,19.5,15.1,15.20,0.422
2020-03-30,6.90,26.9,20.4,8.8,6.90,0.420
2020-03-31,5.10,28.5,21.3,9.1,5.10,0.421
2020-04-01,0.80,26.5,20.6,9.6,0.80,0.417
2020-04-02,3.50,26.5,19.6,9.6,3.50,0.414
2020-04-03,3.30,27.6,19.1,11.2,3.30,0.416
2020-04-04,11.10,28.2,19.6,13.4,11.10,0.417
2020-04-05,7.60,28.0,20.5,10.8,7.60,0.419
2020-04-06,10.80,26.7,20.2,9.9,10.80,0.416
2020-04-07,3.30,26.7,19.5,14.2,3.30,0.417
2020-04-08,6.60,27.0,20.6,11.2,6.60,0.417
2020-04-09,41.30,28.0,20.0,12.2,41.30,0.424
2020-04-10,3.60,27.0,19.8,9.8,3.60,0.421
2020-04-11,12.40,26.8,19.0,8.0,12.40,0.419
2020-04-12,1.80,28.2,17.8,11.8,1.80,0.417
2020-04-13,14.80,28.4,21.3,11.3,14.80,0.418
2020-04-14,4.80,27.9,19.4,11.5,4.80,0.415
2020-04-15,16.90,26.6,21.1,10.5,16.90,0.420
2020-04-16,38.70,26.5,20.3,11.5,38.70,0.428
2020-04-17,9.40,27.5,19.0,10.4,9.40,0.426
2020-04-18,44.80,26.8,19.0,11.0,44.80,0.426
2020-04-19,0.30,28.2,19.5,12.1,0.30,0.423
2020-04-20,13.80,27.6,20.1,8.2,13.80,0.421
2020-04-21,11.70,25.9,21.4,8.8,11.70,0.424
2020-04-22,1.90,28.4,19.4,5.8,1.90,0.418
2020-04-23,0.60,29.4,19.6,10.9,0.60,0.412
2020-04-24,5.90,26.9,19.9,11.4,5.90,0.406
2020-04-25,0.60,28.7,16.8,7.4,0.60,0.403
2020-04-26,3.50,27.4,20.8,8.5,3.50,0.400
2020-04-27,8.50,27.8,19.8,7.8,8.50,0.400
2020-04-28,10.40,25.0,19.8,7.9,10.40,0.405
2020-04-29,3.20,27.4,18.5,9.9,3.20,0.404
2020-04-30,1.60,26.9,21.1,10.7,1.60,0.400
2020-05-01,1.90,27.6,20.1,9.0,1.90,0.397
2020-05-02,4.10,24.8,20.7,6.8,4.10,0.402
2020-05-03,15.10,27.2,19.4,9.8,15.10,0.405
2020-05-04,17.60,28.0,19.5,9.0,17.60,0.411
2020-05-05,15.50,27.6,20.1,10.2,15.50,0.417
2020-05-06,41.00,28.2,20.0,6.8,41.00,0.421
2020-05-07,12.40,28.6,20.2,9.5,12.40,0.422
2020-05-08,6.60,28.8,18.2,10.6,6.60,0.419
2020-05-09,9.60,28.2,20.0,7.4,9.60,0.415
2020-05-10,28.90,27.6,21.4,8.4,28.90,0.420
2020-05-11,22.30,26.8,21.0,9.7,22.30,0.427
2020-05-12,1.40,27.9,20.0,8.6,1.40,0.421
2020-05-13,1.00,26.7,20.0,12.0,1.00,0.415
2020-05-14,1.30,27.1,19.5,13.8,1.30,0.409
2020-05-15,0.40,28.4,18.8,9.4,0.40,0.401
2020-05-16,1.80,29.2,19.6,11.3,1.80,0.394
2020-05-17,7.20,28.3,20.5,10.0,7.20,0.385
2020-05-18,25.00,25.3,20.2,8.4,25.00,0.386
2020-05-19,6.10,27.5,20.2,10.7,6.10,0.394
2020-05-20,25.40,28.5,19.4,11.5,25.40,0.392
2020-05-21,0.70,29.1,20.9,9.3,0.70,0.396
2020-05-22,1.00,27.9,19.8,12.5,1.00,0.389
2020-05-23,0.00,28.5,18.7,15.3,0.00,0.384
2020-05-24,0.30,28.6,18.6,13.0,0.30,0.380
2020-05-25,1.80,27.7,20.5,9.4,1.80,0.376
2020-05-26,6.10,27.2,19.8,10.3,6.10,0.378
2020-05-27,16.00,27.0,20.5,13.2,16.00,0.381
2020-05-28,2.30,27.1,20.4,10.2,2.30,0.385
2020-05-29,1.50,28.5,21.4,7.8,1.50,0.381
2020-05-30,9.50,28.1,19.3,7.7,9.50,0.377
2020-05-31,13.80,26.5,19.6,8.7,13.80,0.391
2020-06-01,1.00,27.0,18.7,10.5,1.00,0.392
2020-06-02,4.80,27.4,20.0,17.1,4.80,0.391
2020-06-03,1.10,27.5,18.0,10.9,1.10,0.385
2020-06-04,0.00,27.7,19.8,15.2,0.00,0.376
2020-06-05,0.30,27.8,18.2,12.9,0.30,0.369
2020-06-06,0.30,26.5,18.6,8.3,0.30,0.365
2020-06-07,20.00,27.4,20.4,8.8,20.00,0.363
2020-06-08,3.50,26.5,18.5,8.2,3.50,0.360
2020-06-09,11.10,26.0,18.5,10.7,11.10,0.364
2020-06-10,3.00,27.2,20.1,11.8,3.00,0.361
2020-06-11,0.00,28.2,19.3,9.7,0.00,0.357
2020-06-12,0.00,28.0,18.6,10.3,0.00,0.352
2020-06-13,0.40,27.9,18.5,10.2,0.40,0.349
2020-06-14,0.30,28.8,18.5,14.6,0.30,0.344
2020-06-15,2.20,27.7,20.9,13.4,2.20,0.340
2020-06-16,2.60,27.8,18.6,10.9,2.60,0.337
2020-06-17,0.90,28.0,18.5,13.1,0.90,0.333
2020-06-18,0.50,27.6,20.0,16.9,0.50,0.329
2020-06-19,2.50,25.5,20.1,13.4,2.50,0.327
2020-06-20,0.40,27.5,19.6,13.7,0.40,0.324
2020-06-21,2.50,28.2,17.7,10.5,2.50,0.321
2020-06-22,13.40,28.1,18.4,7.7,13.40,0.327
2020-06-23,3.50,26.9,20.0,10.0,3.50,0.344
2020-06-24,0.90,26.0,19.4,11.4,0.90,0.342
2020-06-25,0.60,28.1,18.0,8.1,0.60,0.337
2020-06-26,1.20,26.8,18.6,8.2,1.20,0.334
2020-06-27,2.30,26.7,18.0,8.4,2.30,0.330
2020-06-28,0.00,27.2,18.7,9.2,0.00,0.328
2020-06-29,0.00,28.6,16.6,13.3,0.00,0.324
2020-06-30,0.10,28.1,18.5,9.6,0.10,0.319
2020-07-01,3.80,28.0,17.9,10.8,3.80,0.311
2020-07-02,11.50,27.5,18.2,9.3,11.50,0.313
2020-07-03,2.50,26.6,19.5,11.4,2.50,0.325
2020-07-04,0.30,25.8,19.1,12.6,0.30,0.323
2020-07-05,0.00,28.0,16.1,12.4,0.00,0.318
2020-07-06,3.00,27.0,16.3,16.3,3.00,0.316
2020-07-07,0.00,27.6,19.8,15.7,0.00,0.313
2020-07-08,0.10,27.2,18.6,19.3,0.10,0.310
2020-07-09,0.00,28.0,18.1,12.7,0.00,0.308
2020-07-10,1.50,28.0,18.8,12.2,1.50,0.305
2020-07-11,0.00,28.1,19.2,13.9,0.00,0.303
2020-07-12,0.10,28.3,18.8,9.4,0.10,0.299
2020-07-13,0.30,28.1,18.8,8.2,0.30,0.294
2020-07-14,2.20,27.6,17.8,10.1,2.20,0.292
2020-07-15,2.20,27.5,19.2,12.7,2.20,0.291
2020-07-16,0.00,27.5,19.1,10.1,0.00,0.290
2020-07-17,0.30,28.2,16.5,6.9,0.30,0.289
2020-07-18,0.00,29.5,19.0,10.3,0.00,0.282
2020-07-19,0.90,29.0,16.1,9.5,0.90,0.280
2020-07-20,1.00,28.0,19.5,14.6,1.00,0.279
2020-07-21,9.60,29.1,18.4,8.9,9.60,0.277
2020-07-22,2.40,28.0,18.9,11.6,2.40,0.277
2020-07-23,1.40,28.0,18.8,13.8,1.40,0.273
2020-07-24,0.00,28.2,17.1,17.0,0.00,0.271
2020-07-25,0.00,27.6,17.0,17.8,0.00,0.267
2020-07-26,0.00,28.2,17.5,15.1,0.00,0.261
2020-07-27,0.00,28.8,15.9,11.3,0.00,0.255
2020-07-28,0.00,28.2,17.4,15.9,0.00,0.253
2020-07-29,0.00,28.5,16.7,19.4,0.00,0.251
2020-07-30,0.00,28.2,14.9,9.3,0.00,0.249
2020-07-31,0.00,28.0,14.9,9.0,0.00,0.246
2020-08-01,0.00,29.8,15.6,9.7,0.00,0.242
2020-08-02,1.40,29.5,17.2,12.9,1.40,0.241
2020-08-03,1.10,29.7,17.6,8.0,1.10,0.240
2020-08-04,1.80,29.5,19.6,9.4,1.80,0.242
2020-08-05,2.10,28.9,18.0,8.6,2.10,0.245
2020-08-06,0.90,29.3,18.2,9.8,0.90,0.245
2020-08-07,0.60,29.2,20.0,10.0,0.60,0.243
2020-08-08,4.00,28.4,20.6,8.9,4.00,0.243
2020-08-09,36.70,26.5,21.3,8.1,36.70,0.255
2020-08-10,0.50,30.0,18.5,8.6,0.50,0.268
2020-08-11,8.00,28.4,18.5,10.0,8.00,0.268
2020-08-12,0.90,27.0,19.5,14.8,0.90,0.277
2020-08-13,5.00,27.8,19.2,12.0,5.00,0.276
2020-08-14,4.10,27.3,18.6,10.2,4.10,0.275
2020-08-15,0.90,28.5,16.7,7.7,0.90,0.273
2020-08-16,0.60,27.6,18.6,11.5,0.60,0.271
2020-08-17,0.20,28.6,18.5,13.1,0.20,0.270
2020-08-18,2.90,27.4,18.7,8.4,2.90,0.267
2020-08-19,0.10,29.2,18.1,10.8,0.10,0.268
2020-08-20,0.00,29.0,19.3,9.0,0.00,0.264
2020-08-21,0.00,29.0,15.9,12.4,0.00,0.260
2020-08-22,0.90,29.6,16.5,12.4,0.90,0.256
2020-08-23,1.00,30.7,17.8,10.6,1.00,0.252
2020-08-24,2.40,29.2,19.9,11.4,2.40,0.250
2020-08-25,0.00,30.1,18.0,13.8,0.00,0.249
2020-08-26,0.00,28.8,18.2,19.1,0.00,0.245
2020-08-27,0.00,29.9,17.1,12.4,0.00,0.241
2020-08-28,0.00,29.4,16.4,16.0,0.00,0.238
2020-08-29,1.50,29.0,18.5,17.0,1.50,0.237
2020-08-30,0.50,30.2,18.6,15.6,0.50,0.235
2020-08-31,0.00,31.4,17.9,14.6,0.00,0.233
2020-09-01,0.00,30.6,18.4,15.9,0.00,0.232
2020-09-02,4.60,28.8,18.4,12.0,4.60,0.230
2020-09-03,2.00,29.5,19.5,14.4,2.00,0.232
2020-09-04,3.30,29.8,19.8,13.1,3.30,0.230
2020-09-05,0.00,30.2,20.2,16.8,0.00,0.228
2020-09-06,0.00,31.2,17.8,10.9,0.00,0.224
2020-09-07,0.00,30.9,17.6,11.5,0.00,0.223
2020-09-08,1.40,30.4,19.0,13.5,1.40,0.221
2020-09-09,0.20,32.2,19.0,13.2,0.20,0.217
2020-09-10,4.60,29.2,20.2,10.7,4.60,0.214
2020-09-11,0.00,30.6,19.1,14.9,0.00,0.206
2020-09-12,0.00,30.8,17.9,13.9,0.00,0.203
2020-09-13,0.60,30.1,18.0,14.4,0.60,0.198
2020-09-14,2.90,30.9,19.5,11.9,2.90,0.196
2020-09-15,0.00,31.5,20.3,9.8,0.00,0.196
2020-09-16,0.00,30.4,16.6,13.1,0.00,0.194
2020-09-17,2.20,30.2,18.6,13.9,2.20,0.192
2020-09-18,1.90,31.0,17.8,12.5,1.90,0.192
2020-09-19,0.00,32.5,19.0,15.1,0.00,0.190
2020-09-20,4.40,29.8,18.8,15.9,4.40,0.192
2020-09-21,26.10,30.0,19.9,10.5,26.10,0.203
2020-09-22,5.90,26.5,20.0,12.6,5.90,0.211
2020-09-23,1.00,30.5,18.2,10.3,1.00,0.214
2020-09-24,0.20,30.5,18.2,13.7,0.20,0.210
2020-09-25,0.10,29.7,19.4,15.0,0.10,0.204
2020-09-26,3.60,30.2,18.6,10.5,3.60,0.200
2020-09-27,16.70,28.1,20.0,10.8,16.70,0.203
2020-09-28,0.00,28.6,18.8,21.1,0.00,0.209
2020-09-29,0.80,27.6,18.4,17.9,0.80,0.206
2020-09-30,2.10,30.0,18.8,13.1,2.10,0.204
2020-10-01,4.60,30.0,20.0,12.2,4.60,0.200
2020-10-02,21.90,29.2,19.4,11.6,21.90,0.207
2020-10-03,3.10,26.8,20.0,16.5,3.10,0.216
2020-10-04,0.00,28.1,19.0,22.6,0.00,0.214
2020-10-05,0.50,29.5,18.5,15.5,0.50,0.211
2020-10-06,4.20,28.7,19.1,13.1,4.20,0.208
2020-10-07,8.80,29.0,19.4,11.5,8.80,0.211
2020-10-08,9.20,28.7,19.5,12.6,9.20,0.214
2020-10-09,5.40,29.1,19.5,8.7,5.40,0.215
2020-10-10,1.10,26.9,19.6,15.2,1.10,0.223
2020-10-11,1.60,29.4,20.1,15.4,1.60,0.222
2020-10-12,16.40,27.5,19.2,9.6,16.40,0.225
2020-10-13,1.60,29.0,20.0,14.9,1.60,0.224
2020-10-14,3.30,29.4,19.6,13.4,3.30,0.223
2020-10-15,2.10,29.6,19.7,11.1,2.10,0.221
2020-10-16,1.40,29.1,20.6,12.6,1.40,0.218
2020-10-17,7.00,28.9,19.4,9.2,7.00,0.223
2020-10-18,5.70,28.3,21.0,8.4,5.70,0.229
2020-10-19,21.20,28.3,19.8,8.2,21.20,0.235
2020-10-20,62.80,28.4,19.3,13.0,62.80,0.258
2020-10-21,27.00,26.6,20.6,9.0,27.00,0.286
2020-10-22,6.30,25.4,20.1,10.4,6.30,0.285
2020-10-23,1.60,26.8,20.0,8.3,1.60,0.288
2020-10-24,12.30,26.0,18.9,10.7,12.30,0.293
2020-10-25,18.20,26.6,19.8,9.8,18.20,0.302
2020-10-26,2.90,25.9,19.6,9.5,2.90,0.316
2020-10-27,19.70,26.5,19.1,10.2,19.70,0.327
2020-10-28,17.10,27.0,19.0,7.9,17.10,0.333
2020-10-29,2.50,28.6,18.4,9.0,2.50,0.334
2020-10-30,2.00,27.9,20.0,8.4,2.00,0.329
2020-10-31,23.70,27.2,20.9,9.8,23.70,0.333
2020-11-01,4.50,26.6,19.5,16.6,4.50,0.346
2020-11-02,1.60,28.0,19.0,8.6,1.60,0.344
2020-11-03,0.00,28.5,17.2,11.0,0.00,0.337
2020-11-04,5.90,28.5,18.7,7.1,5.90,0.336
2020-11-05,5.50,27.8,20.0,10.8,5.50,0.343
2020-11-06,1.30,28.9,19.5,12.1,1.30,0.336
2020-11-07,0.20,28.6,19.4,17.9,0.20,0.330
2020-11-08,6.60,27.8,19.0,8.1,6.60,0.324
2020-11-09,4.50,28.2,19.0,8.7,4.50,0.327
2020-11-10,1.60,28.2,18.1,12.1,1.60,0.331
2020-11-11,1.90,28.9,18.8,14.7,1.90,0.329
2020-11-12,4.20,28.6,19.6,12.3,4.20,0.325
2020-11-13,10.80,29.2,19.0,9.2,10.80,0.324
2020-11-14,1.00,28.4,18.9,10.5,1.00,0.327
2020-11-15,2.50,28.8,20.2,13.0,2.50,0.326
2020-11-16,6.70,29.0,18.6,11.3,6.70,0.321
2020-11-17,1.60,28.9,20.8,14.3,1.60,0.324
2020-11-18,5.50,26.4,20.0,9.2,5.50,0.326
2020-11-19,4.70,29.0,17.9,11.3,4.70,0.322
2020-11-20,5.00,27.9,20.0,11.9,5.00,0.321
2020-11-21,3.50,27.5,19.6,9.5,3.50,0.321
2020-11-22,10.90,27.6,20.2,9.8,10.90,0.335
2020-11-23,0.80,25.3,19.6,8.6,0.80,0.343
2020-11-24,3.10,27.2,19.4,7.3,3.10,0.341
2020-11-25,1.90,27.4,20.4,10.9,1.90,0.342
2020-11-26,1.10,27.7,19.5,10.8,1.10,0.342
2020-11-27,2.10,25.2,20.7,8.6,2.10,0.340
2020-11-28,1.90,27.3,19.6,12.8,1.90,0.342
2020-11-29,20.70,24.8,20.5,8.4,20.70,0.353
2020-11-30,10.90,26.1,19.8,14.8,10.90,0.358
2020-12-01,6.90,26.7,20.4,17.9,6.90,0.362
2020-12-02,44.40,27.5,20.0,14.1,44.40,0.364
2020-12-03,26.70,24.5,20.9,9.7,26.70,0.376
2020-12-04,7.40,26.6,21.1,16.3,7.40,0.370
2020-12-05,7.40,26.4,20.1,20.7,7.40,0.372
2020-12-06,8.50,24.2,20.4,23.6,8.50,0.380
2020-12-07,15.00,23.4,20.5,18.2,15.00,0.389
2020-12-08,1.50,26.1,19.9,23.3,1.50,0.386
2020-12-09,0.70,26.0,20.0,23.3,0.70,0.377
2020-12-10,4.10,27.7,20.3,16.2,4.10,0.375
2020-12-11,2.30,26.2,19.5,16.1,2.30,0.370
2020-12-12,12.10,26.0,20.9,12.9,12.10,0.382
2020-12-13,9.50,25.8,20.3,11.5,9.50,0.396
2020-12-14,12.60,25.2,20.4,13.0,12.60,0.399
2020-12-15,14.00,26.5,20.3,14.3,14.00,0.402
2020-12-16,11.20,25.9,20.2,14.3,11.20,0.407
2020-12-17,4.00,26.5,20.3,18.5,4.00,0.408
2020-12-18,3.50,25.6,20.5,17.0,3.50,0.402
2020-12-19,0.50,27.6,18.0,17.2,0.50,0.388
2020-12-20,0.30,26.6,18.4,14.9,0.30,0.381
2020-12-21,4.20,26.3,20.3,18.6,4.20,0.377
2020-12-22,0.70,26.5,19.9,13.5,0.70,0.370
2020-12-23,6.80,28.0,20.0,13.5,6.80,0.367
2020-12-24,16.10,28.0,17.2,11.4,16.10,0.358
2020-12-25,1.70,26.1,19.9,14.0,1.70,0.363
2020-12-26,1.30,26.4,20.5,13.1,1.30,0.363
2020-12-27,1.60,26.8,20.8,15.3,1.60,0.358
2020-12-28,3.40,25.5,19.6,13.4,3.40,0.358
2020-12-29,18.30,24.0,20.0,17.8,18.30,0.362
2020-12-30,10.20,23.5,20.1,15.3,10.20,0.377
2020-12-31,4.00,24.9,20.2,13.7,4.00,0.379
2021-01-01,2.30,25.2,20.5,14.4,2.30,0.377
2021-01-02,0.30,26.8,19.9,13.8,0.30,0.375
2021-01-03,4.00,28.3,19.8,13.3,4.00,0.371
2021-01-04,7.00,26.9,20.4,13.4,7.00,0.371
2021-01-05,17.70,25.1,20.6,12.3,17.70,0.376
2021-01-06,5.50,26.9,20.1,14.7,5.50,0.376
2021-01-07,20.00,23.9,20.9,9.2,20.00,0.384
2021-01-08,6.30,26.9,20.8,15.5,6.30,0.386
2021-01-09,17.50,26.6,20.4,18.2,17.50,0.388
2021-01-10,12.90,25.0,20.4,13.9,12.90,0.398
2021-01-11,1.40,26.1,20.8,14.9,1.40,0.395
2021-01-12,13.90,25.4,20.4,15.0,13.90,0.390
2021-01-13,1.70,26.3,20.6,14.7,1.70,0.394
2021-01-14,1.00,24.8,19.9,8.0,1.00,0.392
2021-01-15,0.10,26.2,20.2,7.7,0.10,0.388
2021-01-16,0.70,27.6,18.0,9.3,0.70,0.385
2021-01-17,1.50,26.4,17.9,15.0,1.50,0.378
2021-01-18,4.60,24.9,19.4,21.1,4.60,0.372
2021-01-19,3.60,23.7,19.5,19.9,3.60,0.375
2021-01-20,12.10,25.9,19.8,12.6,12.10,0.380
2021-01-21,11.20,24.6,20.5,14.4,11.20,0.386
2021-01-22,2.00,26.9,19.8,11.5,2.00,0.384
2021-01-23,2.00,27.0,20.0,13.8,2.00,0.386
2021-01-24,8.20,24.3,20.4,12.6,8.20,0.386
2021-01-25,6.00,27.2,19.1,13.0,6.00,0.388
2021-01-26,9.70,26.5,20.4,18.3,9.70,0.393
2021-01-27,14.40,23.2,20.5,16.6,14.40,0.400
2021-01-28,12.10,24.2,20.2,15.3,12.10,0.404
2021-01-29,4.30,24.0,20.0,19.8,4.30,0.405
2021-01-30,8.90,23.9,19.8,19.8,8.90,0.406
2021-01-31,11.30,24.1,19.5,19.7,11.30,0.409
2021-02-01,3.30,26.0,19.7,16.7,3.30,0.407
2021-02-02,3.00,24.1,20.5,17.3,3.00,0.405
2021-02-03,17.90,23.3,20.0,12.7,17.90,0.411
2021-02-04,7.50,25.9,20.4,22.7,7.50,0.413
2021-02-05,2.40,25.2,20.5,18.7,2.40,0.409
2021-02-06,3.90,25.8,20.8,22.1,3.90,0.404
2021-02-07,4.40,25.3,20.0,20.8,4.40,0.408
2021-02-08,6.10,25.1,20.8,21.5,6.10,0.411
2021-02-09,4.30,25.5,20.7,19.6,4.30,0.412
2021-02-10,6.60,26.3,20.5,15.4,6.60,0.412
2021-02-11,2.40,27.4,18.9,17.9,2.40,0.410
2021-02-12,3.70,27.4,19.0,16.4,3.70,0.406
2021-02-13,1.70,25.4,20.0,14.6,1.70,0.407
2021-02-14,3.90,25.9,20.5,13.5,3.90,0.405
2021-02-15,1.20,25.8,20.1,14.3,1.20,0.401
2021-02-16,3.90,25.2,19.9,13.0,3.90,0.406
2021-02-17,25.70,23.6,20.1,13.6,25.70,0.418
2021-02-18,2.80,25.1,18.3,15.9,2.80,0.416
2021-02-19,22.70,23.6,20.3,18.7,22.70,0.420
2021-02-20,4.50,25.0,19.9,18.6,4.50,0.420
2021-02-21,3.20,25.5,20.0,14.3,3.20,0.419
2021-02-22,0.10,26.8,19.2,10.6,0.10,0.413
2021-02-23,0.60,28.1,18.5,16.4,0.60,0.406
2021-02-24,5.70,24.9,20.5,19.9,5.70,0.398
2021-02-25,4.10,25.8,20.0,22.5,4.10,0.400
2021-02-26,7.50,24.8,20.2,13.2,7.50,0.402
2021-02-27,2.30,28.2,19.1,15.4,2.30,0.402
