latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.221441,107.00668,19.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2018-06-11,0.40,32.5,23.8,9.5,0.40,0.320
2018-06-12,1.90,32.3,23.5,11.9,1.90,0.317
2018-06-13,0.50,32.3,22.9,8.7,0.50,0.313
2018-06-14,1.30,32.3,24.1,8.0,1.30,0.310
2018-06-15,1.70,30.5,24.5,10.3,1.70,0.306
2018-06-16,0.20,31.6,24.1,13.2,0.20,0.302
2018-06-17,0.00,32.7,23.7,16.9,0.00,0.298
2018-06-18,0.10,31.9,24.1,16.1,0.10,0.294
2018-06-19,0.20,32.0,21.5,13.3,0.20,0.289
2018-06-20,0.00,33.2,23.5,19.3,0.00,0.286
2018-06-21,0.40,31.7,24.8,17.7,0.40,0.281
2018-06-22,1.10,31.6,23.8,15.0,1.10,0.277
2018-06-23,3.40,31.9,23.4,13.3,3.40,0.276
2018-06-24,13.00,31.5,23.4,11.3,13.00,0.276
2018-06-25,18.10,26.5,22.6,8.9,18.10,0.287
2018-06-26,3.40,30.2,23.0,10.1,3.40,0.291
2018-06-27,2.00,31.4,22.9,10.5,2.00,0.289
2018-06-28,0.20,31.1,23.0,12.9,0.20,0.284
2018-06-29,0.20,31.4,22.8,13.3,0.20,0.282
2018-06-30,0.30,31.4,22.5,13.1,0.30,0.279
2018-07-01,0.00,31.6,22.6,13.4,0.00,0.276
2018-07-02,0.00,31.9,21.3,12.2,0.00,0.272
2018-07-03,0.20,31.6,21.7,14.4,0.20,0.269
2018-07-04,0.00,32.1,23.2,13.0,0.00,0.264
2018-07-05,0.00,32.3,23.5,14.0,0.00,0.260
2018-07-06,0.00,32.0,20.0,15.6,0.00,0.256
2018-07-07,0.00,31.9,20.5,12.2,0.00,0.254
2018-07-08,0.00,32.8,21.6,15.2,0.00,0.250
2018-07-09,0.00,33.5,22.7,14.9,0.00,0.245
2018-07-10,0.70,32.3,23.6,20.1,0.70,0.241
2018-07-11,1.00,31.6,23.4,11.5,1.00,0.240
2018-07-12,0.00,32.8,22.9,17.4,0.00,0.239
2018-07-13,0.20,32.2,22.4,19.2,0.20,0.235
2018-07-14,1.20,31.4,23.1,15.1,1.20,0.230
2018-07-15,4.90,33.0,22.9,17.5,4.90,0.229
2018-07-16,0.00,32.3,22.5,20.9,0.00,0.225
2018-07-17,0.00,32.7,22.8,19.5,0.00,0.222
2018-07-18,0.00,33.1,22.3,18.7,0.00,0.219
2018-07-19,0.00,33.5,23.6,19.5,0.00,0.216
2018-07-20,0.10,33.7,23.8,16.3,0.10,0.214
2018-07-21,2.60,32.5,25.1,13.4,2.60,0.212
2018-07-22,2.00,33.7,23.6,11.9,2.00,0.213
2018-07-23,0.40,33.2,23.5,15.6,0.40,0.213
2018-07-24,0.70,33.2,24.0,14.1,0.70,0.211
2018-07-25,0.00,32.8,23.4,15.0,0.00,0.208
2018-07-26,0.50,32.2,22.7,13.3,0.50,0.206
2018-07-27,0.00,33.7,21.6,16.9,0.00,0.204
2018-07-28,0.00,32.7,21.4,17.2,0.00,0.202
2018-07-29,0.00,32.0,21.4,14.8,0.00,0.200
2018-07-30,0.00,32.5,21.6,16.9,0.00,0.201
2018-07-31,0.30,32.9,22.2,14.1,0.30,0.200
2018-08-01,0.90,32.2,22.9,14.1,0.90,0.200
2018-08-02,0.40,30.4,23.1,14.2,0.40,0.199
2018-08-03,0.00,33.2,22.6,21.1,0.00,0.195
2018-08-04,0.00,32.2,21.2,18.0,0.00,0.194
2018-08-05,0.00,32.2,20.9,15.9,0.00,0.194
2018-08-06,0.00,32.2,22.1,17.7,0.00,0.193
2018-08-07,0.00,33.2,22.6,19.5,0.00,0.190
2018-08-08,0.40,34.0,23.0,15.7,0.40,0.190
2018-08-09,1.80,32.1,23.1,13.3,1.80,0.190
2018-08-10,1.60,32.2,25.5,12.8,1.60,0.190
2018-08-11,0.50,33.2,23.2,16.1,0.50,0.190
2018-08-12,0.80,32.1,24.0,12.7,0.80,0.189
2018-08-13,1.40,33.8,24.2,11.8,1.40,0.188
2018-08-14,0.50,34.0,24.1,15.6,0.50,0.186
2018-08-15,0.10,33.8,23.3,18.4,0.10,0.183
2018-08-16,0.00,34.1,22.5,18.0,0.00,0.181
2018-08-17,0.90,31.6,23.8,13.3,0.90,0.180
2018-08-18,0.10,32.7,21.9,20.0,0.10,0.180
2018-08-19,0.00,34.7,21.8,19.6,0.00,0.180
2018-08-20,0.00,34.5,22.5,20.8,0.00,0.180
2018-08-21,0.20,33.5,23.0,14.5,0.20,0.180
2018-08-22,1.20,33.6,24.4,16.9,1.20,0.180
2018-08-23,1.50,32.5,24.4,11.9,1.50,0.180
2018-08-24,2.00,32.8,24.5,14.7,2.00,0.180
2018-08-25,0.00,34.5,25.0,18.9,0.00,0.179
2018-08-26,0.00,34.2,24.4,17.4,0.00,0.177
2018-08-27,0.00,35.2,23.6,18.1,0.00,0.175
2018-08-28,1.40,34.0,23.8,14.1,1.40,0.173
2018-08-29,0.70,32.2,24.1,14.1,0.70,0.171
2018-08-30,0.10,34.7,23.8,17.3,0.10,0.169
2018-08-31,0.40,34.7,23.9,15.4,0.40,0.168
2018-09-01,2.40,32.5,23.1,13.0,2.40,0.169
2018-09-02,10.90,33.4,23.9,14.8,10.90,0.170
2018-09-03,1.70,32.4,23.9,13.9,1.70,0.181
2018-09-04,0.10,33.0,23.2,16.4,0.10,0.179
2018-09-05,0.00,32.7,22.8,17.4,0.00,0.177
2018-09-06,0.50,32.9,24.1,16.4,0.50,0.175
2018-09-07,0.50,34.2,23.4,15.1,0.50,0.172
2018-09-08,1.40,33.5,23.8,14.9,1.40,0.171
2018-09-09,0.10,34.3,23.2,15.7,0.10,0.168
2018-09-10,0.00,35.5,23.2,22.0,0.00,0.161
2018-09-11,0.10,35.8,24.0,21.5,0.10,0.160
2018-09-12,0.70,34.7,23.5,20.3,0.70,0.160
2018-09-13,0.00,34.2,23.2,18.6,0.00,0.159
2018-09-14,0.00,34.3,23.0,18.4,0.00,0.160
2018-09-15,0.90,34.3,24.2,18.5,0.90,0.162
2018-09-16,0.00,34.5,22.6,21.3,0.00,0.161
2018-09-17,0.00,36.2,21.6,21.8,0.00,0.159
2018-09-18,0.00,35.7,24.0,20.0,0.00,0.158
2018-09-19,0.40,33.3,24.5,18.2,0.40,0.158
2018-09-20,0.70,33.5,25.0,17.1,0.70,0.158
2018-09-21,6.20,30.2,24.0,8.0,6.20,0.157
2018-09-22,0.20,34.2,24.5,15.5,0.20,0.155
2018-09-23,1.70,35.6,24.5,17.0,1.70,0.153
2018-09-24,0.00,35.0,23.0,17.2,0.00,0.151
2018-09-25,0.20,34.7,22.4,16.8,0.20,0.153
2018-09-26,1.30,34.1,23.1,14.2,1.30,0.154
2018-09-27,1.60,34.7,24.3,13.8,1.60,0.155
2018-09-28,0.00,35.7,23.6,19.2,0.00,0.155
2018-09-29,0.00,35.4,23.9,22.0,0.00,0.155
2018-09-30,0.10,35.2,24.4,16.6,0.10,0.156
2018-10-01,1.30,34.6,24.8,13.9,1.30,0.158
2018-10-02,1.50,34.0,25.1,14.1,1.50,0.158
2018-10-03,1.80,33.7,24.0,14.8,1.80,0.159
2018-10-04,1.00,35.8,25.2,16.7,1.00,0.158
2018-10-05,0.00,35.8,24.6,15.3,0.00,0.158
2018-10-06,0.10,34.8,24.9,16.4,0.10,0.158
2018-10-07,0.30,36.2,24.5,21.0,0.30,0.158
2018-10-08,0.00,36.5,24.7,23.2,0.00,0.160
2018-10-09,0.00,36.0,24.6,20.1,0.00,0.160
2018-10-10,0.80,35.2,24.3,16.3,0.80,0.161
2018-10-11,1.10,33.6,25.5,14.4,1.10,0.162
2018-10-12,3.10,32.8,24.6,10.7,3.10,0.164
2018-10-13,0.10,34.5,25.4,15.4,0.10,0.164
2018-10-14,3.40,33.0,25.5,14.2,3.40,0.163
2018-10-15,4.70,32.9,24.6,12.0,4.70,0.163
2018-10-16,2.00,34.9,24.1,14.9,2.00,0.162
2018-10-17,0.10,34.1,24.2,13.4,0.10,0.162
2018-10-18,13.40,33.2,24.1,11.0,13.40,0.164
2018-10-19,1.50,33.3,23.9,12.0,1.50,0.166
2018-10-20,8.60,33.1,23.8,13.8,8.60,0.170
2018-10-21,0.30,34.2,24.5,16.1,0.30,0.176
2018-10-22,4.90,34.0,24.6,10.5,4.90,0.173
2018-10-23,10.30,31.8,23.1,11.7,10.30,0.177
2018-10-24,1.60,33.2,23.9,10.3,1.60,0.178
2018-10-25,2.20,33.5,24.0,11.9,2.20,0.176
2018-10-26,2.30,32.8,24.5,11.9,2.30,0.176
2018-10-27,16.50,32.8,24.5,10.7,16.50,0.189
2018-10-28,13.90,31.2,24.2,11.2,13.90,0.199
2018-10-29,5.70,31.6,24.1,11.5,5.70,0.199
2018-10-30,4.20,30.9,23.9,12.3,4.20,0.196
2018-10-31,5.40,31.8,23.6,12.5,5.40,0.199
2018-11-01,0.90,32.1,24.0,10.9,0.90,0.201
2018-11-02,2.00,32.2,23.9,12.6,2.00,0.198
2018-11-03,7.40,32.0,24.6,8.8,7.40,0.197
2018-11-04,5.60,31.6,24.4,8.3,5.60,0.202
2018-11-05,5.50,31.3,24.0,9.5,5.50,0.209
2018-11-06,5.90,32.2,24.1,10.6,5.90,0.210
2018-11-07,14.50,28.9,23.9,8.6,14.50,0.217
2018-11-08,12.00,30.2,23.8,9.2,12.00,0.224
2018-11-09,15.10,29.2,23.8,8.9,15.10,0.237
2018-11-10,12.40,30.3,23.5,10.2,12.40,0.247
2018-11-11,22.70,30.1,24.0,11.2,22.70,0.262
2018-11-12,9.10,30.9,24.0,11.3,9.10,0.269
2018-11-13,1.10,31.4,24.0,13.0,1.10,0.272
2018-11-14,0.30,31.5,25.1,16.5,0.30,0.267
2018-11-15,1.00,34.2,24.0,9.1,1.00,0.261
2018-11-16,1.30,34.1,23.8,11.9,1.30,0.256
2018-11-17,11.30,33.3,25.0,13.8,11.30,0.253
2018-11-18,14.00,30.8,24.1,14.3,14.00,0.257
2018-11-19,2.90,32.0,24.1,9.8,2.90,0.259
2018-11-20,8.30,30.9,24.2,11.6,8.30,0.257
2018-11-21,7.20,31.0,24.1,11.4,7.20,0.251
2018-11-22,7.30,32.1,23.5,12.0,7.30,0.248
2018-11-23,7.60,30.5,23.4,9.1,7.60,0.253
2018-11-24,7.60,30.9,23.8,8.9,7.60,0.261
2018-11-25,9.90,30.7,23.1,7.6,9.90,0.271
2018-11-26,7.30,30.7,24.2,12.6,7.30,0.275
2018-11-27,11.50,30.5,23.6,9.0,11.50,0.282
2018-11-28,10.80,29.8,23.5,10.2,10.80,0.283
2018-11-29,10.50,30.3,24.6,9.2,10.50,0.287
2018-11-30,14.90,29.9,24.4,11.5,14.90,0.306
2018-12-01,9.40,29.9,23.9,7.8,9.40,0.309
2018-12-02,4.50,31.0,24.1,8.6,4.50,0.311
2018-12-03,13.60,29.7,23.8,9.0,13.60,0.319
2018-12-04,24.40,29.2,23.4,13.8,24.40,0.329
2018-12-05,16.70,30.6,23.7,12.0,16.70,0.328
2018-12-06,30.90,30.6,23.5,7.6,30.90,0.335
2018-12-07,7.10,30.6,24.0,10.2,7.10,0.337
2018-12-08,5.10,31.2,23.8,15.1,5.10,0.338
2018-12-09,0.90,30.2,23.8,10.6,0.90,0.340
2018-12-10,8.70,30.5,24.5,10.0,8.70,0.340
2018-12-11,5.40,31.2,24.2,8.4,5.40,0.344
2018-12-12,11.10,29.4,24.3,9.2,11.10,0.345
2018-12-13,6.40,32.0,23.1,10.3,6.40,0.348
2018-12-14,3.40,31.3,24.3,18.6,3.40,0.345
2018-12-15,1.10,29.3,23.9,16.7,1.10,0.342
2018-12-16,0.50,33.0,24.6,16.3,0.50,0.339
2018-12-17,1.20,32.8,24.4,12.0,1.20,0.339
2018-12-18,6.90,31.4,24.0,10.5,6.90,0.335
2018-12-19,2.00,32.5,22.9,11.5,2.00,0.329
2018-12-20,0.00,31.4,24.2,12.2,0.00,0.328
2018-12-21,1.20,31.5,23.7,13.5,1.20,0.323
2018-12-22,0.70,30.0,23.9,12.5,0.70,0.318
2018-12-23,5.50,29.6,24.2,19.6,5.50,0.317
2018-12-24,4.60,30.9,24.4,20.4,4.60,0.318
2018-12-25,2.20,29.5,24.2,18.8,2.20,0.315
2018-12-26,19.80,27.5,23.4,13.4,19.80,0.322
2018-12-27,0.30,31.5,23.2,20.6,0.30,0.324
2018-12-28,0.40,31.2,24.5,20.7,0.40,0.320
2018-12-29,0.60,32.2,25.0,24.2,0.60,0.315
2018-12-30,0.30,32.2,25.5,23.1,0.30,0.310
2018-12-31,0.00,31.2,25.0,23.5,0.00,0.305
2019-01-01,7.70,27.6,24.4,21.7,7.70,0.304
2019-01-02,1.20,31.4,24.0,21.3,1.20,0.302
2019-01-03,6.70,30.5,24.0,20.8,6.70,0.307
2019-01-04,0.30,32.8,22.3,16.8,0.30,0.305
2019-01-05,0.10,31.6,23.2,11.1,0.10,0.299
2019-01-06,1.10,32.0,24.1,11.9,1.10,0.293
2019-01-07,7.00,30.9,23.9,12.4,7.00,0.292
2019-01-08,17.10,30.3,23.6,8.4,17.10,0.297
2019-01-09,15.70,29.5,23.8,11.9,15.70,0.300
2019-01-10,9.60,30.1,23.8,12.4,9.60,0.304
2019-01-11,3.70,31.0,23.8,16.0,3.70,0.300
2019-01-12,8.10,30.5,23.8,13.2,8.10,0.300
2019-01-13,20.80,29.3,23.8,11.6,20.80,0.308
2019-01-14,10.50,28.4,23.8,14.0,10.50,0.329
2019-01-15,2.70,29.5,24.0,16.6,2.70,0.336
2019-01-16,7.30,29.7,24.1,19.4,7.30,0.333
2019-01-17,7.50,29.4,23.8,20.5,7.50,0.334
2019-01-18,5.30,30.1,24.8,19.9,5.30,0.333
2019-01-19,1.10,29.6,24.1,16.6,1.10,0.337
2019-01-20,3.80,30.0,24.0,14.8,3.80,0.340
2019-01-21,14.80,29.0,23.8,15.5,14.80,0.342
2019-01-22,18.10,26.8,23.9,15.8,18.10,0.349
2019-01-23,4.50,28.8,22.9,12.7,4.50,0.359
2019-01-24,9.10,29.5,23.9,16.3,9.10,0.358
2019-01-25,11.00,26.8,23.3,12.0,11.00,0.362
2019-01-26,6.50,29.5,24.0,19.4,6.50,0.361
2019-01-27,17.80,27.6,24.2,21.4,17.80,0.368
2019-01-28,7.90,29.5,23.1,20.6,7.90,0.372
2019-01-29,8.30,28.7,23.5,12.5,8.30,0.374
2019-01-30,22.20,29.3,23.0,15.2,22.20,0.385
2019-01-31,4.00,29.6,24.7,14.8,4.00,0.388
2019-02-01,12.40,29.4,23.2,13.5,12.40,0.392
2019-02-02,5.60,29.4,23.9,10.7,5.60,0.394
2019-02-03,7.90,30.4,23.1,13.3,7.90,0.394
2019-02-04,6.70,30.4,23.5,16.3,6.70,0.391
2019-02-05,7.10,30.8,24.8,20.4,7.10,0.390
2019-02-06,5.90,29.6,24.3,15.3,5.90,0.385
2019-02-07,9.70,29.8,23.5,15.1,9.70,0.383
2019-02-08,11.20,29.4,23.5,13.8,11.20,0.380
2019-02-09,14.40,30.6,23.2,8.2,14.40,0.384
2019-02-10,14.00,29.3,23.8,14.4,14.00,0.386
2019-02-11,17.50,30.1,23.5,11.6,17.50,0.392
2019-02-12,4.70,28.5,23.4,10.4,4.70,0.396
2019-02-13,2.40,29.6,23.0,10.8,2.40,0.397
2019-02-14,2.40,29.5,22.5,12.6,2.40,0.393
2019-02-15,51.90,28.4,23.6,12.1,51.90,0.398
2019-02-16,20.20,30.2,23.4,12.4,20.20,0.408
2019-02-17,3.50,30.0,23.1,12.6,3.50,0.412
2019-02-18,6.40,29.4,23.9,10.3,6.40,0.412
2019-02-19,7.00,30.5,23.5,9.3,7.00,0.407
2019-02-20,13.20,30.1,23.0,9.4,13.20,0.411
2019-02-21,17.80,29.9,23.2,12.6,17.80,0.413
2019-02-22,17.40,29.6,23.1,11.3,17.40,0.419
2019-02-23,6.30,31.2,22.9,10.8,6.30,0.415
2019-02-24,9.10,29.5,23.1,13.0,9.10,0.419
2019-02-25,4.10,30.6,23.6,11.2,4.10,0.420
2019-02-26,2.50,31.7,24.0,14.4,2.50,0.414
2019-02-27,5.30,31.3,24.5,14.2,5.30,0.407
2019-02-28,8.90,31.2,24.2,12.2,8.90,0.406
2019-03-01,9.40,29.0,23.9,10.6,9.40,0.407
2019-03-02,35.70,29.6,22.9,11.8,35.70,0.417
2019-03-03,8.70,26.6,23.9,8.7,8.70,0.418
2019-03-04,0.40,31.5,22.9,12.0,0.40,0.414
2019-03-05,16.50,29.6,24.2,11.7,16.50,0.412
2019-03-06,32.00,26.5,23.2,7.9,32.00,0.418
2019-03-07,5.00,29.5,22.8,8.9,5.00,0.422
2019-03-08,7.00,30.2,23.1,9.1,7.00,0.415
2019-03-09,17.20,31.1,23.4,10.1,17.20,0.414
2019-03-10,4.70,32.7,23.7,12.8,4.70,0.412
2019-03-11,15.10,30.3,23.4,16.0,15.10,0.412
2019-03-12,12.70,29.5,23.6,10.2,12.70,0.413
2019-03-13,1.20,30.2,24.5,11.3,1.20,0.414
2019-03-14,2.30,30.8,24.3,10.1,2.30,0.409
2019-03-15,1.90,32.2,24.5,12.9,1.90,0.403
2019-03-16,3.90,30.9,24.0,15.7,3.90,0.405
2019-03-17,8.20,30.5,23.9,13.0,8.20,0.407
2019-03-18,5.90,31.6,23.6,11.9,5.90,0.406
2019-03-19,9.80,29.2,23.9,13.0,9.80,0.404
2019-03-20,2.60,29.9,23.8,13.6,2.60,0.403
2019-03-21,13.70,30.6,23.9,16.4,13.70,0.403
2019-03-22,7.60,30.9,24.2,15.8,7.60,0.404
2019-03-23,5.00,30.6,24.9,21.0,5.00,0.409
2019-03-24,1.10,29.5,25.1,16.2,1.10,0.407
2019-03-25,8.70,31.1,24.4,16.4,8.70,0.406
2019-03-26,4.80,30.7,23.6,11.4,4.80,0.409
2019-03-27,21.90,30.7,23.9,8.0,21.90,0.414
2019-03-28,19.60,31.1,23.8,9.3,19.60,0.417
2019-03-29,3.80,31.1,23.8,9.5,3.80,0.420
2019-03-30,0.60,31.0,23.9,7.9,0.60,0.422
2019-03-31,5.70,30.6,23.5,9.2,5.70,0.418
2019-04-01,6.10,30.6,23.6,10.1,6.10,0.414
2019-04-02,9.40,31.0,23.4,11.9,9.40,0.417
2019-04-03,14.00,30.6,23.5,11.3,14.00,0.419
2019-04-04,13.10,31.5,23.4,8.7,13.10,0.422
2019-04-05,7.60,29.5,23.4,13.9,7.60,0.421
2019-04-06,11.60,31.5,24.1,10.4,11.60,0.420
2019-04-07,8.60,31.4,23.4,7.2,8.60,0.419
2019-04-08,28.00,30.9,23.4,9.2,28.00,0.420
2019-04-09,2.80,30.8,23.5,7.6,2.80,0.421
2019-04-10,3.00,30.8,23.5,9.0,3.00,0.417
2019-04-11,2.20,30.7,24.1,12.2,2.20,0.413
2019-04-12,14.10,31.8,24.6,7.9,14.10,0.412
2019-04-13,7.00,31.7,24.0,10.9,7.00,0.416
2019-04-14,9.00,31.1,23.5,8.3,9.00,0.420
2019-04-15,5.50,30.9,24.3,10.4,5.50,0.421
2019-04-16,12.90,31.4,23.9,13.6,12.90,0.420
2019-04-17,9.20,30.8,23.8,9.8,9.20,0.423
2019-04-18,8.50,31.9,24.3,10.7,8.50,0.420
2019-04-19,25.80,30.3,23.9,13.3,25.80,0.420
2019-04-20,6.30,30.9,23.9,8.4,6.30,0.425
2019-04-21,1.10,31.3,23.9,14.8,1.10,0.418
2019-04-22,0.80,32.0,24.3,12.3,0.80,0.412
2019-04-23,0.40,31.3,24.0,13.7,0.40,0.405
2019-04-24,10.90,29.6,24.1,12.0,10.90,0.406
2019-04-25,12.70,31.6,24.1,10.8,12.70,0.409
2019-04-26,11.70,31.5,24.2,9.8,11.70,0.414
2019-04-27,19.10,29.6,24.6,8.1,19.10,0.424
2019-04-28,9.20,30.4,24.2,10.0,9.20,0.424
2019-04-29,15.90,30.9,24.0,8.6,15.90,0.424
2019-04-30,12.00,30.5,24.5,10.8,12.00,0.421
2019-05-01,2.90,30.0,23.8,14.3,2.90,0.422
2019-05-02,4.70,31.5,23.5,7.9,4.70,0.417
2019-05-03,0.80,32.0,23.6,10.2,0.80,0.411
2019-05-04,17.90,31.4,24.0,7.9,17.90,0.403
2019-05-05,36.30,31.0,24.1,11.3,36.30,0.409
2019-05-06,7.70,30.0,23.6,9.1,7.70,0.405
2019-05-07,2.10,31.2,23.8,9.3,2.10,0.402
2019-05-08,6.60,31.2,23.9,7.9,6.60,0.399
2019-05-09,9.20,30.8,24.3,10.4,9.20,0.400
2019-05-10,19.50,30.5,24.0,8.7,19.50,0.407
2019-05-11,2.90,30.1,24.1,12.9,2.90,0.402
2019-05-12,5.00,29.9,23.9,13.0,5.00,0.397
2019-05-13,3.00,31.4,23.6,12.3,3.00,0.391
2019-05-14,12.70,30.9,23.4,15.3,12.70,0.394
2019-05-15,17.30,30.8,24.2,10.9,17.30,0.394
2019-05-16,3.40,30.8,23.8,6.4,3.40,0.396
2019-05-17,2.80,30.0,23.6,10.1,2.80,0.393
2019-05-18,0.70,30.4,23.8,7.2,0.70,0.390
2019-05-19,1.20,31.4,23.1,9.4,1.20,0.387
2019-05-20,3.30,31.8,23.9,8.3,3.30,0.383
2019-05-21,0.20,31.5,23.5,10.6,0.20,0.378
2019-05-22,2.00,31.9,23.6,11.4,2.00,0.373
2019-05-23,0.20,32.0,23.1,11.5,0.20,0.368
2019-05-24,0.10,31.5,23.2,13.0,0.10,0.362
2019-05-25,0.60,31.7,23.5,9.7,0.60,0.356
2019-05-26,0.10,32.1,23.2,7.9,0.10,0.350
2019-05-27,1.00,31.4,24.4,11.5,1.00,0.344
2019-05-28,0.00,32.1,24.0,14.4,0.00,0.338
2019-05-29,0.40,32.3,23.4,11.0,0.40,0.331
2019-05-30,1.80,32.1,24.2,13.2,1.80,0.324
2019-05-31,0.10,31.8,23.1,9.4,0.10,0.320
2019-06-01,0.00,32.0,23.5,10.2,0.00,0.315
2019-06-02,0.70,31.8,24.2,9.9,0.70,0.310
2019-06-03,1.60,31.0,23.8,9.2,1.60,0.307
2019-06-04,0.40,31.1,23.6,11.2,0.40,0.305
2019-06-05,0.20,32.4,24.1,9.7,0.20,0.301
2019-06-06,2.50,32.0,23.9,8.9,2.50,0.297
2019-06-07,6.40,30.8,24.2,9.1,6.40,0.295
2019-06-08,2.80,30.4,23.5,8.2,2.80,0.294
2019-06-09,0.00,32.4,23.1,11.9,0.00,0.291
2019-06-10,0.00,32.3,22.0,13.4,0.00,0.286
2019-06-11,0.10,32.5,23.5,9.4,0.10,0.281
2019-06-12,0.00,33.2,23.8,12.6,0.00,0.274
2019-06-13,0.30,32.7,23.9,10.9,0.30,0.267
2019-06-14,9.70,32.3,24.9,10.0,9.70,0.263
2019-06-15,7.30,32.2,25.1,9.8,7.30,0.265
2019-06-16,3.30,32.5,24.4,11.9,3.30,0.265
2019-06-17,0.00,32.7,23.5,16.3,0.00,0.262
2019-06-18,0.00,32.0,23.4,16.0,0.00,0.256
2019-06-19,0.00,32.9,21.8,14.2,0.00,0.250
2019-06-20,0.00,33.3,23.5,12.8,0.00,0.243
2019-06-21,0.00,33.0,21.6,14.2,0.00,0.238
2019-06-22,0.00,32.2,21.8,14.9,0.00,0.233
2019-06-23,0.40,32.6,23.0,13.4,0.40,0.229
2019-06-24,0.00,32.9,23.1,12.9,0.00,0.225
2019-06-25,0.00,34.0,23.1,17.3,0.00,0.220
2019-06-26,0.00,34.0,21.5,14.2,0.00,0.218
2019-06-27,0.20,33.3,23.3,16.5,0.20,0.216
2019-06-28,0.20,34.3,23.5,13.4,0.20,0.214
2019-06-29,0.00,34.4,23.4,18.2,0.00,0.213
2019-06-30,0.00,34.0,22.0,18.3,0.00,0.212
2019-07-01,0.00,33.6,22.5,19.8,0.00,0.210
2019-07-02,0.00,33.7,24.1,19.9,0.00,0.208
2019-07-03,0.00,35.1,24.4,20.0,0.00,0.205
2019-07-04,2.50,32.2,25.0,10.7,2.50,0.204
2019-07-05,3.90,33.0,23.3,9.2,3.90,0.205
2019-07-06,0.80,33.9,24.0,18.8,0.80,0.204
2019-07-07,0.00,34.0,24.5,16.0,0.00,0.199
2019-07-08,2.60,34.5,23.6,14.8,2.60,0.195
2019-07-09,4.50,32.7,22.6,12.9,4.50,0.195
2019-07-10,0.00,33.0,22.5,19.9,0.00,0.191
2019-07-11,0.00,33.2,21.7,20.1,0.00,0.190
2019-07-12,0.00,33.7,21.8,13.7,0.00,0.187
2019-07-13,0.30,33.2,22.4,14.8,0.30,0.183
2019-07-14,0.00,34.5,22.5,18.6,0.00,0.179
2019-07-15,0.00,33.2,22.5,18.9,0.00,0.179
2019-07-16,0.00,34.6,22.8,17.0,0.00,0.178
2019-07-17,0.00,33.5,21.7,17.7,0.00,0.176
2019-07-18,0.00,34.2,20.5,19.9,0.00,0.175
2019-07-19,0.40,34.6,23.6,16.1,0.40,0.175
2019-07-20,0.10,35.5,24.9,17.1,0.10,0.175
2019-07-21,0.00,34.5,25.0,17.6,0.00,0.173
2019-07-22,0.50,34.2,24.8,14.8,0.50,0.171
2019-07-23,0.00,34.2,22.5,18.2,0.00,0.169
2019-07-24,0.00,34.3,24.1,17.3,0.00,0.168
2019-07-25,0.00,33.9,22.9,18.2,0.00,0.170
2019-07-26,0.10,34.1,22.1,16.2,0.10,0.169
2019-07-27,0.10,34.2,22.2,15.9,0.10,0.167
2019-07-28,0.60,33.8,23.1,12.3,0.60,0.166
2019-07-29,0.00,33.8,23.5,15.9,0.00,0.165
2019-07-30,0.00,34.0,22.9,17.3,0.00,0.164
2019-07-31,0.00,34.8,23.5,20.2,0.00,0.163
2019-08-01,0.00,34.0,23.2,19.9,0.00,0.162
2019-08-02,0.10,34.5,23.0,19.6,0.10,0.163
2019-08-03,0.00,34.1,23.4,17.3,0.00,0.162
2019-08-04,0.00,34.2,23.8,22.0,0.00,0.161
2019-08-05,0.00,32.3,22.9,17.2,0.00,0.161
2019-08-06,0.00,32.3,21.9,20.9,0.00,0.161
2019-08-07,0.00,33.5,21.1,17.2,0.00,0.158
2019-08-08,0.00,33.5,23.0,20.9,0.00,0.158
2019-08-09,0.00,34.0,23.5,18.7,0.00,0.157
2019-08-10,0.00,32.8,22.9,18.6,0.00,0.157
2019-08-11,0.20,33.8,22.5,15.8,0.20,0.157
2019-08-12,0.00,34.5,22.6,19.3,0.00,0.156
2019-08-13,0.00,35.5,23.3,20.9,0.00,0.156
2019-08-14,0.00,33.8,23.2,17.1,0.00,0.157
2019-08-15,0.60,33.2,23.6,11.5,0.60,0.157
2019-08-16,0.80,33.0,24.5,13.7,0.80,0.157
2019-08-17,0.90,33.0,24.1,11.5,0.90,0.156
2019-08-18,0.00,34.9,23.5,20.9,0.00,0.155
2019-08-19,0.00,34.8,22.1,16.7,0.00,0.155
2019-08-20,0.00,35.0,22.0,20.7,0.00,0.155
2019-08-21,0.00,34.6,23.9,20.5,0.00,0.155
2019-08-22,1.40,33.9,24.1,12.0,1.40,0.154
2019-08-23,0.50,34.0,23.4,17.1,0.50,0.153
2019-08-24,0.10,33.8,23.0,17.3,0.10,0.153
2019-08-25,0.30,34.7,22.5,20.2,0.30,0.153
2019-08-26,0.30,34.5,23.9,18.1,0.30,0.154
2019-08-27,4.10,32.8,23.9,13.0,4.10,0.153
2019-08-28,6.10,33.5,23.9,15.5,6.10,0.153
2019-08-29,0.90,33.3,23.4,15.3,0.90,0.154
2019-08-30,0.00,34.5,23.0,18.8,0.00,0.150
